l_lim_testTpos,l_lim_testTpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.0,0.0,0.9458589254307236,0.4570470396966579,5033.775400902996,4422.732241865917,0.0
0.0,0.2,1.0999980485915493,-7.003521126529106e-07,0.11971830987108048,4.2194483096255263e-14,0.0
0.0,0.4,1.0999980485915493,-7.003521126529106e-07,0.11971830987108048,4.2194483096255263e-14,0.0
0.0,0.6000000000000001,1.0999980485915493,-7.003521126529106e-07,0.11971830987108048,4.2194483096255263e-14,0.0
0.0,0.8,1.0999980485915493,-7.003521126529106e-07,0.11971830987108048,4.2194483096255263e-14,0.0
0.2,0.0,0.9458377966118768,1.0403584277725817,-6.9895099091073545e-15,9457.803888841909,0.0
0.2,0.2,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.2,0.4,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.2,0.6000000000000001,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.2,0.8,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.4,0.0,0.9458377966118308,1.0403584277729214,4.144894480805177e-14,9457.80388884474,0.0
0.4,0.2,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.4,0.4,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.4,0.6000000000000001,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.4,0.8,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.6000000000000001,0.0,0.945837796612686,1.0403584277866211,-1.7247251294643614e-07,9457.803888964925,0.0
0.6000000000000001,0.2,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.6000000000000001,0.4,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.6000000000000001,0.6000000000000001,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.6000000000000001,0.8,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.8,0.0,0.9458377966178776,1.0403584277285038,2.695243942277105e-16,9457.803888475062,0.0
0.8,0.2,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.8,0.4,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.8,0.6000000000000001,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
0.8,0.8,1.099998048591549,-7.003521107938845e-07,0.11971830977101405,-1.4026803319925689e-13,0.0
