l_lim_o2Tpro,l_lim_o2Tneg,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.0,0.0,0.5671133013666763,354.16354278454634,0.0,117.99846408339424,843.6756293186908
0.0,0.2,0.5968482387401849,372.6607738747925,0.0,124.17992059831735,738.0655479001058
0.0,0.4,0.6382612294172907,398.3949015432944,0.0,132.78907278208777,590.9783264858539
0.0,0.6000000000000001,0.6999129596101583,436.02884632595146,0.0,145.60556149601726,372.0088306541199
0.0,0.8,0.8014371389290055,499.66059805034826,0.0,166.71094644402137,11.42368096516132
0.2,0.0,0.5740026910135263,292.07078670748564,0.0,97.29102185835455,853.9157173010045
0.2,0.2,0.6028302113237711,314.52740783009443,0.0,104.78204416119442,749.1797264964142
0.2,0.4,0.6430847026346646,345.84922928622507,0.0,115.24244064879221,602.9273264839454
0.2,0.6000000000000001,0.7032399559128298,392.12362740162087,0.0,130.8741820920422,384.37158577560507
0.2,0.8,0.8028992686615392,469.8912643585279,0.0,156.77131533319437,22.289909956542783
0.4,0.0,0.5850102896269761,192.74048876735915,0.0,64.20547669274015,870.2769312914583
0.4,0.2,0.6124151943823193,221.260832157158,0.0,73.70060498312185,766.9881019222047
0.4,0.4,0.6508441866028796,261.2203521692999,0.0,87.01530957566973,622.1495901398224
0.4,0.6000000000000001,0.7086239877926127,321.04837945718964,0.0,107.03459553148994,404.37806057768745
0.4,0.8,0.8052888806573771,421.06657149863685,0.0,140.52661336993782,40.04898466075522
0.6000000000000001,0.0,0.6054027567886932,8.729384718522041,0.0,2.9118270048763444,900.5874041514093
0.6000000000000001,0.2,0.6302611663454833,47.406339337477064,0.0,15.831072115036195,800.1449438922873
0.6000000000000001,0.4,0.6653931644434069,102.2502525070433,0.0,34.089637434745676,658.1911992364733
0.6000000000000001,0.6000000000000001,0.7188264876532777,185.8136436869532,0.0,61.85964412087974,442.2894364644308
0.6000000000000001,0.8,0.8098983925402478,327.7501861594848,0.0,109.19092085425015,74.3058707244733
0.8,0.0,0.6063369431154134,0.3117200802702748,0.0,0.10394265232974978,901.975937921142
0.8,0.2,0.6351111434844433,0.311862611953903,0.0,0.10394265232974978,809.1559367307242
0.8,0.4,0.6747356460838422,0.311649039476708,0.0,0.10394265232974978,681.3349606036307
0.8,0.6000000000000001,0.7327736534155918,0.31188144093112863,0.0,0.10394265232974978,494.1155821141163
0.8,0.8,0.8225042772854139,70.50944346225539,0.0,23.495485350430304,167.99005430411881
