l_lim_o2Tneg,u_lim_o2Tneg,l_lim_o2Tpro,u_lim_o2Tpro,l_lim_testTpro,u_lim_testTpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.0,0.1,0.2,0.30000000000000004,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.2,0.5,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.1,0.2,0.5,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.1,0.2,0.5,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.1,0.2,0.5,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.2,0.5,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.2,0.7,0.0,0.1,0.9515628580033832,0.8311783073221274,0.0,7556.915218343426,2428.807898240917
0.0,0.1,0.2,0.7,0.0,0.30000000000000004,0.9964229611556984,-4.3536933615348016e-38,0.0,-8.103111595445016e-58,9959.33065810594
0.0,0.1,0.2,0.7,0.0,0.5000000000000001,0.9964229611556982,-1.1548821336305888e-28,0.0,-1.2724769178660224e-35,9959.33065810594
0.0,0.1,0.2,0.7,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.2,0.7,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.2,0.8999999999999999,0.0,0.1,0.9524290784023178,0.8151625467000831,0.0,7411.340707567669,2573.678059824893
0.0,0.1,0.2,0.8999999999999999,0.0,0.30000000000000004,0.9964229611556984,5.27238236989315e-31,0.0,7.17895060020488e-43,9959.33065810594
0.0,0.1,0.2,0.8999999999999999,0.0,0.5000000000000001,0.9964229611556984,1.2803184554673307e-31,0.0,2.8555309252183625e-50,9959.330658105937
0.0,0.1,0.2,0.8999999999999999,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.2,0.8999999999999999,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.4,0.5,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.1,0.4,0.5,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.1,0.4,0.5,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.1,0.4,0.5,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.4,0.5,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.4,0.7,0.0,0.1,0.952736749132489,0.8094734899444042,0.0,7359.629940879423,2625.141196348813
0.0,0.1,0.4,0.7,0.0,0.30000000000000004,0.9964229611556982,-1.4494112973749982e-29,0.0,-4.1080328455894075e-56,9959.33065810594
0.0,0.1,0.4,0.7,0.0,0.5000000000000001,0.9964229611556984,5.889786993414281e-35,0.0,-5.172234105867943e-59,9959.33065810594
0.0,0.1,0.4,0.7,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.4,0.7,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.4,0.8999999999999999,0.0,0.1,0.9549041582261841,0.7693902333815906,0.0,6995.284683639487,2987.778692808921
0.0,0.1,0.4,0.8999999999999999,0.0,0.30000000000000004,0.9964229611556982,-2.262174307918415e-30,0.0,1.0610711386572934e-58,9959.33065810594
0.0,0.1,0.4,0.8999999999999999,0.0,0.5000000000000001,0.9964229611556984,-2.9046165607894466e-27,0.0,-1.514796967060046e-38,9959.33065810594
0.0,0.1,0.4,0.8999999999999999,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.4,0.8999999999999999,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.6000000000000001,0.7000000000000001,0.0,0.1,0.996422961155674,4.0781294425518355e-33,0.0,-1.154315973994047e-56,9959.330658108242
0.0,0.1,0.6000000000000001,0.7000000000000001,0.0,0.30000000000000004,0.9964229611556984,-2.0151493913150342e-36,0.0,-4.7251391506952945e-49,9959.33065810594
0.0,0.1,0.6000000000000001,0.7000000000000001,0.0,0.5000000000000001,0.9964229611556982,-5.4548653594867244e-33,0.0,-1.076970316218917e-50,9959.33065810594
0.0,0.1,0.6000000000000001,0.7000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.6000000000000001,0.7000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.6000000000000001,0.9000000000000001,0.0,0.1,0.9964229611556984,-1.8519088889875479e-31,0.0,8.444696867654033e-57,9959.33065810592
0.0,0.1,0.6000000000000001,0.9000000000000001,0.0,0.30000000000000004,0.9964229611556984,-1.5443376642123429e-31,0.0,-2.5497884041115116e-59,9959.330658105937
0.0,0.1,0.6000000000000001,0.9000000000000001,0.0,0.5000000000000001,0.9964229611557012,1.3859404188691091e-26,0.0,1.2395202869883485e-48,9959.33065810564
0.0,0.1,0.6000000000000001,0.9000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.6000000000000001,0.9000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.8,0.9,0.0,0.1,0.9964229611556962,-3.338878782654623e-27,0.0,-1.4410327825243921e-46,9959.33065810614
0.0,0.1,0.8,0.9,0.0,0.30000000000000004,0.996422961155698,-2.178842241911657e-31,0.0,4.491347659868888e-71,9959.330658105955
0.0,0.1,0.8,0.9,0.0,0.5000000000000001,0.9964229611556684,-2.4160860226199736e-31,0.0,-5.023715702494588e-64,9959.330658108773
0.0,0.1,0.8,0.9,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.1,0.8,0.9,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.1,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.30000000000000004,0.0,0.1,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.30000000000000004,0.0,0.1,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.30000000000000004,0.0,0.1,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.1,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.30000000000000004,0.0,0.30000000000000004,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.30000000000000004,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.5000000000000001,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.30000000000000004,0.0,0.5000000000000001,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.30000000000000004,0.0,0.5000000000000001,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.30000000000000004,0.0,0.5000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.5000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.7000000000000001,0.0,0.1,0.9512904169322351,0.8362151563355871,0.0,7602.696965128927,2383.249894952269
0.0,0.30000000000000004,0.0,0.7000000000000001,0.0,0.30000000000000004,0.9964229611556984,4.879229714201557e-30,0.0,-4.421645831760566e-52,9959.330658105926
0.0,0.30000000000000004,0.0,0.7000000000000001,0.0,0.5000000000000001,0.9964229611556982,-1.8133247369888435e-24,0.0,5.923409210653738e-41,9959.330658105948
0.0,0.30000000000000004,0.0,0.7000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.7000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.9000000000000001,0.0,0.1,0.9518387027762232,0.8260783423484993,0.0,7510.559583465379,2474.938080677356
0.0,0.30000000000000004,0.0,0.9000000000000001,0.0,0.30000000000000004,0.9964229611556972,1.2646783924654164e-30,0.0,-1.5535837734749048e-70,9959.330658106011
0.0,0.30000000000000004,0.0,0.9000000000000001,0.0,0.5000000000000001,0.9964229611556982,8.255284975072894e-33,0.0,7.333164353645299e-67,9959.33065810594
0.0,0.30000000000000004,0.0,0.9000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.0,0.9000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.2,0.30000000000000004,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.30000000000000004,0.2,0.30000000000000004,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.30000000000000004,0.2,0.30000000000000004,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.30000000000000004,0.2,0.30000000000000004,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.2,0.30000000000000004,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.2,0.5,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.30000000000000004,0.2,0.5,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.30000000000000004,0.2,0.5,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.30000000000000004,0.2,0.5,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.2,0.5,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.2,0.7,0.0,0.1,0.9515628580033832,0.8311783073221274,0.0,7556.915218343426,2428.807898240917
0.0,0.30000000000000004,0.2,0.7,0.0,0.30000000000000004,0.9964229611556984,-4.3536933615348016e-38,0.0,-8.103111595445016e-58,9959.33065810594
0.0,0.30000000000000004,0.2,0.7,0.0,0.5000000000000001,0.9964229611556982,-1.1548821336305888e-28,0.0,-1.2724769178660224e-35,9959.33065810594
0.0,0.30000000000000004,0.2,0.7,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.2,0.7,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.2,0.8999999999999999,0.0,0.1,0.9524290784023178,0.8151625467000831,0.0,7411.340707567669,2573.678059824893
0.0,0.30000000000000004,0.2,0.8999999999999999,0.0,0.30000000000000004,0.9964229611556984,5.27238236989315e-31,0.0,7.17895060020488e-43,9959.33065810594
0.0,0.30000000000000004,0.2,0.8999999999999999,0.0,0.5000000000000001,0.9964229611556984,1.2803184554673307e-31,0.0,2.8555309252183625e-50,9959.330658105937
0.0,0.30000000000000004,0.2,0.8999999999999999,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.2,0.8999999999999999,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.4,0.5,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.30000000000000004,0.4,0.5,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.30000000000000004,0.4,0.5,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.30000000000000004,0.4,0.5,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.4,0.5,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.4,0.7,0.0,0.1,0.952736749132489,0.8094734899444042,0.0,7359.629940879423,2625.141196348813
0.0,0.30000000000000004,0.4,0.7,0.0,0.30000000000000004,0.9964229611556982,-1.4494112973749982e-29,0.0,-4.1080328455894075e-56,9959.33065810594
0.0,0.30000000000000004,0.4,0.7,0.0,0.5000000000000001,0.9964229611556984,5.889786993414281e-35,0.0,-5.172234105867943e-59,9959.33065810594
0.0,0.30000000000000004,0.4,0.7,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.4,0.7,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.4,0.8999999999999999,0.0,0.1,0.9549041582261841,0.7693902333815906,0.0,6995.284683639487,2987.778692808921
0.0,0.30000000000000004,0.4,0.8999999999999999,0.0,0.30000000000000004,0.9964229611556982,-2.262174307918415e-30,0.0,1.0610711386572934e-58,9959.33065810594
0.0,0.30000000000000004,0.4,0.8999999999999999,0.0,0.5000000000000001,0.9964229611556984,-2.9046165607894466e-27,0.0,-1.514796967060046e-38,9959.33065810594
0.0,0.30000000000000004,0.4,0.8999999999999999,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.4,0.8999999999999999,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.6000000000000001,0.7000000000000001,0.0,0.1,0.996422961155674,4.0781294425518355e-33,0.0,-1.154315973994047e-56,9959.330658108242
0.0,0.30000000000000004,0.6000000000000001,0.7000000000000001,0.0,0.30000000000000004,0.9964229611556984,-2.0151493913150342e-36,0.0,-4.7251391506952945e-49,9959.33065810594
0.0,0.30000000000000004,0.6000000000000001,0.7000000000000001,0.0,0.5000000000000001,0.9964229611556982,-5.4548653594867244e-33,0.0,-1.076970316218917e-50,9959.33065810594
0.0,0.30000000000000004,0.6000000000000001,0.7000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.6000000000000001,0.7000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.6000000000000001,0.9000000000000001,0.0,0.1,0.9964229611556984,-1.8519088889875479e-31,0.0,8.444696867654033e-57,9959.33065810592
0.0,0.30000000000000004,0.6000000000000001,0.9000000000000001,0.0,0.30000000000000004,0.9964229611556984,-1.5443376642123429e-31,0.0,-2.5497884041115116e-59,9959.330658105937
0.0,0.30000000000000004,0.6000000000000001,0.9000000000000001,0.0,0.5000000000000001,0.9964229611557012,1.3859404188691091e-26,0.0,1.2395202869883485e-48,9959.33065810564
0.0,0.30000000000000004,0.6000000000000001,0.9000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.6000000000000001,0.9000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.8,0.9,0.0,0.1,0.9964229611556962,-3.338878782654623e-27,0.0,-1.4410327825243921e-46,9959.33065810614
0.0,0.30000000000000004,0.8,0.9,0.0,0.30000000000000004,0.996422961155698,-2.178842241911657e-31,0.0,4.491347659868888e-71,9959.330658105955
0.0,0.30000000000000004,0.8,0.9,0.0,0.5000000000000001,0.9964229611556684,-2.4160860226199736e-31,0.0,-5.023715702494588e-64,9959.330658108773
0.0,0.30000000000000004,0.8,0.9,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.30000000000000004,0.8,0.9,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.1,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.5000000000000001,0.0,0.1,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.5000000000000001,0.0,0.1,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.5000000000000001,0.0,0.1,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.1,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.30000000000000004,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.5000000000000001,0.0,0.30000000000000004,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.5000000000000001,0.0,0.30000000000000004,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.5000000000000001,0.0,0.30000000000000004,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.30000000000000004,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,0.5000000000000001,0.9964229611556829,-3.3376008506332158e-28,0.0,-2.4596010089880316e-39,9959.3306581074
0.0,0.5000000000000001,0.0,0.5000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.5000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.7000000000000001,0.0,0.1,0.9512904169322351,0.8362151563355871,0.0,7602.696965128927,2383.249894952269
0.0,0.5000000000000001,0.0,0.7000000000000001,0.0,0.30000000000000004,0.9964229611556984,4.879229714201557e-30,0.0,-4.421645831760566e-52,9959.330658105926
0.0,0.5000000000000001,0.0,0.7000000000000001,0.0,0.5000000000000001,0.9964229611556982,-1.8133247369888435e-24,0.0,5.923409210653738e-41,9959.330658105948
0.0,0.5000000000000001,0.0,0.7000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.7000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.9000000000000001,0.0,0.1,0.9518387027762232,0.8260783423484993,0.0,7510.559583465379,2474.938080677356
0.0,0.5000000000000001,0.0,0.9000000000000001,0.0,0.30000000000000004,0.9964229611556972,1.2646783924654164e-30,0.0,-1.5535837734749048e-70,9959.330658106011
0.0,0.5000000000000001,0.0,0.9000000000000001,0.0,0.5000000000000001,0.9964229611556982,8.255284975072894e-33,0.0,7.333164353645299e-67,9959.33065810594
0.0,0.5000000000000001,0.0,0.9000000000000001,0.2,0.30000000000000004,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.0,0.9000000000000001,0.2,0.5,0.9964229611619636,1.998956078057461e-23,0.0,-2.283174658770598e-51,9959.330657506336
0.0,0.5000000000000001,0.2,0.30000000000000004,0.0,0.1,0.9508470471927052,0.8444117124584577,0.0,7677.197973969415,2309.1152953682176
0.0,0.5000000000000001,0.2,0.30000000000000004,0.0,0.30000000000000004,0.9964229611556984,-2.0326099670585706e-25,0.0,-1.3821274769243477e-54,9959.330658105911
