l_lim_o2Tpos,l_lim_o2Tpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.0,0.0,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.0,0.2,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.0,0.4,0.7734117740900992,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.0,0.6000000000000001,0.7916324366711909,0.9609750101650688,9606.388615776954,9274.616570631628,0.0
0.0,0.8,0.9932157282988531,0.3379927268650449,3378.897252217792,3261.746694998262,0.0
0.2,0.0,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.2,0.2,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.2,0.4,0.7734117740900992,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.2,0.6000000000000001,0.7916324366711909,0.9609750101650688,9606.388615776954,9274.616570631628,0.0
0.2,0.8,0.9932157282988531,0.3379927268650449,3378.897252217792,3261.746694998262,0.0
0.4,0.0,0.7733918516068934,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.4,0.2,0.7733918516068934,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.4,0.4,0.7731541379794843,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.4,0.6000000000000001,0.7920187387252506,0.9609780658320702,9606.25914994302,9275.620085176211,0.0
0.4,0.8,0.991905909083904,0.3380106656049581,3378.875531435667,3262.1339475605123,0.0
0.6000000000000001,0.0,0.7853997164732471,1.05219611706247,9282.36496322124,9999.387096774102,0.0
0.6000000000000001,0.2,0.7853997164732471,1.05219611706247,9282.36496322124,9999.387096774102,0.0
0.6000000000000001,0.4,0.7853340029969257,1.0521997644335226,9281.714330832032,9999.387096774102,0.0
0.6000000000000001,0.6000000000000001,0.7908379295675052,0.9862402468269852,9466.24241609631,9468.817483536435,0.0
0.6000000000000001,0.8,0.9918556203921224,0.33801561372665023,3378.8898560008893,3262.22056250354,0.0
0.8,0.0,0.8766658011936602,1.134756663070847,3777.915413724277,9999.387096774102,0.0
0.8,0.2,0.8766658011936602,1.134756663070847,3777.915413724277,9999.387096774102,0.0
0.8,0.4,0.8737077171701841,1.1347570220177745,3778.3628284876595,9999.387096774102,0.0
0.8,0.6000000000000001,0.8757470669069111,1.134758906308349,3777.756495914159,9999.387096774102,0.0
0.8,0.8,0.9896555657733904,0.34886852940943475,3349.5684257194152,3350.14560469761,0.0
