y0_Tpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
10.0,0.7933390575170849,0.012087364798054431,0.0,191.86293278823672,0.0
12.742749857031335,0.7931670038059769,0.012087364801663105,0.0,191.86293299785424,0.0
16.237767391887218,0.7920600447032923,0.012087364798064942,0.0,191.8629339219681,0.0
20.6913808111479,0.7911237152026316,0.012087364796555007,0.0,191.8629347662309,0.0
26.366508987303583,0.7912796715548912,0.012087364792265723,0.0,191.86293451647407,0.0
33.59818286283781,0.7925827909870793,0.012087364799368054,0.0,191.86293345978638,0.0
42.81332398719393,0.7936025636778735,0.012087364799009218,0.0,191.86293256192874,0.0
54.5559478116852,0.7931978397042232,0.01208736479851047,0.0,191.86293285045326,0.0
69.51927961775606,0.7931677286927757,0.012087364801081356,0.0,191.86293294342926,0.0
88.58667904100822,0.7928088573938117,0.012087364796539627,0.0,191.8629332581941,0.0
112.88378916846884,0.7922038170011857,0.012087364799565084,0.0,191.86293382778976,0.0
143.8449888287663,0.7917514660722823,0.012087364794342487,0.0,191.86293413954152,0.0
183.29807108324357,0.7918595384220145,0.012087364795985128,0.0,191.86293404923615,0.0
233.57214690901213,0.7910941535397904,0.012087364794126662,0.0,191.86293484419625,0.0
297.63514416313194,0.7909727227817148,0.012087364793467838,0.0,191.86293494324352,0.0
379.26901907322497,0.7918783119625472,0.012087364796307594,0.0,191.86293403406543,0.0
483.2930238571752,0.791697546265147,0.012087364794220559,0.0,191.8629341856612,0.0
615.8482110660261,0.7913651400876531,0.01208736479810443,0.0,191.86293457369138,0.0
784.7599703514607,0.7930810694755334,0.012087364800173427,0.0,191.86293300489328,0.0
1000.0,0.7921764581280915,0.012087364794533487,0.0,191.8629337638394,0.0
