l_lim_testTpos,l_lim_testTpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.0,0.0,1.0999980485915493,-1.795774662992805e-06,0.1197183099718448,2.665665859538494e-13,0.0
0.0,0.2,1.0999980485915497,-1.7957746482430512e-06,0.11971830985075547,-2.536258358741513e-14,0.0
0.0,0.4,1.0999980485915497,-1.7957746482430512e-06,0.11971830985075547,-2.536258358741513e-14,0.0
0.0,0.6000000000000001,1.0999980485915497,-1.7957746482430512e-06,0.11971830985075547,-2.536258358741513e-14,0.0
0.0,0.8,1.0999980485915497,-1.7957746482430512e-06,0.11971830985075547,-2.536258358741513e-14,0.0
0.2,0.0,0.94583779661183,1.1268973333561985,-2.5707178720284712e-09,9457.803888847331,0.0
0.2,0.2,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.2,0.4,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.2,0.6000000000000001,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.2,0.8,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.4,0.0,0.9458377966118262,1.1268973333560943,-1.560679073330816e-09,9457.803888846563,0.0
0.4,0.2,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.4,0.4,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.4,0.6000000000000001,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.4,0.8,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.6000000000000001,0.0,0.9458377966118304,1.1268973333565773,-5.4388162178243774e-09,9457.803888850154,0.0
0.6000000000000001,0.2,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.6000000000000001,0.4,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.6000000000000001,0.6000000000000001,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.6000000000000001,0.8,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.8,0.0,0.9458377966118304,1.1268973333558516,-5.857009046571001e-29,9457.803888844748,0.0
0.8,0.2,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.8,0.4,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.8,0.6000000000000001,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
0.8,0.8,1.099998048591549,-1.7957746376870583e-06,0.11971830977101405,-1.4026803319925689e-13,0.0
