t,Tpos,Tpro,Tneg,o2,test
0,1000.0,1000.0,0.0,0.5,0.0
60,462.92978078075936,496.7590125844198,0.0,1.0827099005037275,0.011797913380187706
120,445.59362379516483,479.0713901051424,0.0,1.084854248965214,0.0201291694642713
180,437.52301667647254,470.49350283127677,0.0,1.0851625997209482,0.02641353114052487
240,433.0119370002973,465.4367759309856,0.0,1.0853334236314485,0.031211212341531305
300,430.335792492589,462.2029047670715,0.0,1.0854379293289806,0.03489510809351948
360,428.7470717175809,460.0534051703923,0.0,1.0855038863911384,0.037733866962576745
420,427.85669087424924,458.60313311462704,0.0,1.0855453346447599,0.03992705187219045
480,427.4381063830775,457.6275952801573,0.0,1.0855703299739379,0.04162515214058453
540,427.3491072156347,456.98581106966236,0.0,1.0855838515593415,0.04294261996154338
600,427.4955837793645,456.58449678335614,0.0,1.0855891641969102,0.0439669441768696
660,427.8127924628815,456.35950965668394,0.0,1.0855885032361317,0.04476524463459287
720,428.25492472861333,456.2655006596222,0.0,1.0855834554866926,0.04538911823493932
780,428.78885084057123,456.2697009403677,0.0,1.0855751544077845,0.04587831427026992
840,429.3902573415618,456.3480825045004,0.0,1.0855644193972878,0.04626345755861938
900,430.041059465866,456.4827853249574,0.0,1.0855518772084494,0.04656818678512761
960,430.7276741243485,456.6604001874413,0.0,1.085537980352047,0.046810775820867574
1020,431.4398660389412,456.87082187136383,0.0,1.0855230862842278,0.047005313232198725
1080,432.169863873174,457.1063718333894,0.0,1.0855074493309682,0.04716269188005277
1140,432.91174051029714,457.3611837108104,0.0,1.0854912683063689,0.04729134739925275
1200,433.66098192582103,457.6307766229678,0.0,1.0854747261873587,0.04739779209341883
1260,434.4141442233876,457.9117162982852,0.0,1.0854579119273582,0.047487059295187393
1320,435.1685996620545,458.2013648741881,0.0,1.0854409103184437,0.04756304068786416
1380,435.922340716414,458.4976880754479,0.0,1.0854238095472128,0.04762875380071932
1440,436.6738467738134,458.7991246120769,0.0,1.0854066541732181,0.04768652510121827
1500,437.42196483804054,459.10446956908186,0.0,1.0853894765885332,0.047738157169122816
1560,438.1658267160647,459.41279311450575,0.0,1.085372325533269,0.04778504616651865
1620,438.9047881715256,459.7233819512288,0.0,1.0853552090483025,0.047828267036969706
1680,439.63836953927296,460.0356813397592,0.0,1.0853381504985669,0.04786865884042411
1740,440.36622201334535,460.34926255721047,0.0,1.0853211626453554,0.047906872728358585
1800,441.0881042575804,460.66380030285603,0.0,1.085304254853093,0.047943405362871276
1860,441.8038573039464,460.9790486087225,0.0,1.0852874344363879,0.04797863471080917
1920,442.51337583866956,461.29481324448244,0.0,1.0852707065840876,0.04801286117413062
1980,443.21659989506526,461.61094377350383,0.0,1.085254074864547,0.04804631945277184
2040,443.9135076414484,461.9273267038164,0.0,1.0852375416555884,0.04807918879183605
2100,444.60410565179797,462.2438762247412,0.0,1.0852211083971677,0.04811160683456166
2160,445.28842133382574,462.5605270099024,0.0,1.0852047758138776,0.04814368039156417
2220,445.96649733535185,462.8772289290112,0.0,1.0851885441356224,0.04817549336377455
2280,446.6383895806999,463.19394521213695,0.0,1.0851724131048852,0.04820710949601623
2340,447.3041631191383,463.510648541902,0.0,1.0851563821138615,0.04823857823524661
2400,447.9638898378832,463.827318900477,0.0,1.0851404503710445,0.04826993795946749
2460,448.617646669067,464.14394188763504,0.0,1.0851246168939213,0.048301218500790104
2520,449.26551415044844,464.4605073842532,0.0,1.0851088805498905,0.048332443150655886
2580,449.9075753843979,464.77700858371924,0.0,1.0850932401087965,0.048363630113725485
2640,450.5439158004435,465.0934417777874,0.0,1.0850776942480262,0.0483947928292743
2700,451.1746220346203,465.409805315981,0.0,1.085062241591113,0.048425941533067424
2760,451.79978076407605,465.7260985286613,0.0,1.085046880741971,0.04845708487461062
2820,452.4194795059026,466.0423224641404,0.0,1.0850316102599105,0.04848822881140818
2880,453.0338052888521,466.35847866006515,0.0,1.0850164287026762,0.04851937845389279
2940,453.64284478348907,466.6745692698131,0.0,1.0850013346233758,0.04855053787725207
3000,454.2466842536751,466.99059701637265,0.0,1.0849863265714528,0.04858171019151529
3060,454.84540946671973,467.3065651092814,0.0,1.084971403095734,0.04861289766582281
3120,455.439105581981,467.62247714243637,0.0,1.084956562747881,0.04864410188351148
3180,456.027856642665,467.93833662823295,0.0,1.084941804099272,0.04867532444454486
3240,456.61174635526703,468.25414770955285,0.0,1.0849271257153257,0.04870656589229177
3300,457.1908567818773,468.5699139553306,0.0,1.0849125261983557,0.04873782753249939
3360,457.76526971930105,468.88563963301084,0.0,1.0848980041425245,0.04876910951080187
3420,458.33506533743014,469.2013284324279,0.0,1.0848835581787122,0.04880041274693791
3480,458.9003232656897,469.5169844972865,0.0,1.0848691869384077,0.04883173736734234
3540,459.46112180456925,469.832611650274,0.0,1.0848548890804346,0.04886308389176069
3600,460.0175384134545,470.1482138924038,0.0,1.0848406632740333,0.04889445246175241
3660,460.56964940385404,470.46379501024467,0.0,1.0848265082109432,0.048925843468810834
3720,461.1175301704384,470.77935895916903,0.0,1.084812422594708,0.048957256923071554
3780,461.6612550668865,471.09490963914345,0.0,1.0847984051467559,0.04898869282559939
3840,462.20089738598045,471.41045082746575,0.0,1.0847844546079468,0.04902015128171377
3900,462.7365293461892,471.7259861437166,0.0,1.0847705697394285,0.04905163255975046
3960,463.2682222456989,472.0415194355677,0.0,1.0847567493131232,0.0490831364448158
4020,463.7960463221826,472.35705442753886,0.0,1.0847429921203875,0.04911466282713447
4080,464.3200707798981,472.6725945285335,0.0,1.0847292969750801,0.04914621203966026
4140,464.8403638094201,472.9881433314902,0.0,1.0847156627041445,0.04917778399480864
4200,465.35699257833215,473.303704377684,0.0,1.084702088152052,0.04920937859168239
4260,465.8700232916564,473.61928109620834,0.0,1.0846885721809323,0.049240995830914014
4320,466.3795213138797,473.9348767706117,0.0,1.0846751136692236,0.049272635892496856
4380,466.8855507549893,474.2504947629182,0.0,1.0846617115142378,0.04930429867953098
4440,467.38817480665045,474.5661383317023,0.0,1.0846483646300764,0.049335984188744
4500,467.8874559992624,474.8818106936565,0.0,1.0846350719423676,0.049367692444518954
4560,468.3834557134011,475.19751500395114,0.0,1.0846218323964891,0.04939942345479364
4620,468.87623423754513,475.5132543585547,0.0,1.084608644956596,0.049431177216271306
4680,469.36585106744764,475.8290318140693,0.0,1.084595508600442,0.04946295372670995
4740,469.852365356222,476.1448504446626,0.0,1.0845824223111056,0.0494947529521873
4800,470.3358344037987,476.4607131702656,0.0,1.0845693851044125,0.049526574900566334
4860,470.8163148922336,476.77662289707104,0.0,1.0845563960065092,0.049558419561415906
4920,471.2938625535685,477.0925824797572,0.0,1.0845434540598928,0.049590286922164314
4980,471.76853299803514,477.4085947822894,0.0,1.08453055830891,0.04962217697665697
5040,472.2403803019497,477.7246625742524,0.0,1.0845177078244819,0.049654089710565494
5100,472.7094574625249,478.0407885642395,0.0,1.0845049016961412,0.04968602510608715
5160,473.1758167505671,478.3569754257454,0.0,1.084492139025856,0.04971798314558919
5220,473.6395098984976,478.6732258062599,0.0,1.084479418924885,0.04974996381780417
5280,474.1005884073274,478.98954234593253,0.0,1.0844667405085258,0.049781967124497235
5340,474.559101659274,479.3059275628146,0.0,1.0844541029284127,0.049813993039473675
5400,475.01509866701076,479.62238395921815,0.0,1.0844415053425827,0.04984604154657119
5460,475.4686275773661,479.9389139915399,0.0,1.084428946923967,0.04987811262888066
5520,475.91973692960977,480.25552014525704,0.0,1.0844164268382401,0.049910206291510044
5580,476.3684730700671,480.5722047808337,0.0,1.0844039442893356,0.04994232251481164
5640,476.81488182498606,480.88897023342685,0.0,1.0843914984899952,0.04997446128464626
5700,477.25900828602636,481.205818800101,0.0,1.0843790886655449,0.0500066225885025
5760,477.7008972205352,481.522752765498,0.0,1.084366714047227,0.05003880641712736
5820,478.14059308531904,481.83977440269166,0.0,1.0843543738719739,0.050071012764614745
5880,478.57813826710697,482.1568858640037,0.0,1.0843420674114164,0.05010324161710369
5940,479.0135749946455,482.4740892996542,0.0,1.0843297939403593,0.05013549296506002
6000,479.4469447890086,482.7913868238461,0.0,1.084317552745666,0.050167766798938196
6060,479.87828995323235,483.1087806104729,0.0,1.0843053430986753,0.05020006310512207
6120,480.3076498174037,483.4262726517889,0.0,1.084293164324801,0.05023238187648756
6180,480.7350638663435,483.74386495938563,0.0,1.0842810157455973,0.05026472310377651
6240,481.16057089173336,484.061559509681,0.0,1.0842688966944896,0.05029708677805444
6300,481.58420900652806,484.3793582448231,0.0,1.0842568065165292,0.05032947289076426
6360,482.0060156593683,484.6972630735937,0.0,1.0842447445681473,0.05036188143378002
6420,482.4260283930005,485.0152759170621,0.0,1.0842327102051177,0.05039431238980479
6480,482.8442833490351,485.3333986186873,0.0,1.0842207028062343,0.0504267657520168
6540,483.2608161489804,485.65163299734616,0.0,1.0842087217593317,0.05045924151287608
6600,483.6756619574128,485.96998085117025,0.0,1.0841967664602656,0.050491739663545365
6660,484.0888553817064,486.2884439515513,0.0,1.0841848363144855,0.0505242601954322
6720,484.50043048873476,486.6070240441825,0.0,1.0841729307367503,0.05055680310021291
6780,484.91042018496654,486.925722803509,0.0,1.0841610491616736,0.05058936836787102
6840,485.3188570675912,487.244541894838,0.0,1.08414919102925,0.05062195598932385
6900,485.7257737698157,487.5634829994287,0.0,1.0841373557789846,0.05065456595747147
6960,486.1312020729401,487.8825477493271,0.0,1.0841255428649943,0.05068719826439908
7020,486.53517325588723,488.20173775276623,0.0,1.0841137517500663,0.05071985290243916
7080,486.937718108892,488.5210545949866,0.0,1.0841019819054252,0.05075252986418603
7140,487.3388665499726,488.84049981197626,0.0,1.0840902328160524,0.05078522914273854
7200,487.73864732958106,489.1600748702223,0.0,1.0840785039847702,0.05081795073189196
7260,488.13708997693186,489.47978129929305,0.0,1.084066794905014,0.050850694625043366
7320,488.53422297099564,489.79962056703,0.0,1.0840551050863416,0.05088346081626389
7380,488.9300742781615,490.1195941160911,0.0,1.0840434340468827,0.05091624930001256
7440,489.32467136253626,490.4397033643271,0.0,1.0840317813141276,0.05094906007091424
7500,489.7180412176757,490.7599497054379,0.0,1.0840201464307908,0.05098189312220561
7560,490.11021030514,491.08033450841066,0.0,1.084008528938608,0.05101474844997121
