Tpos_ir,Tpro_ir,Tneg_ir,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.11,0.11,0.78,1000.0,0.6595685185931652,5.43e-322,0.0,0.0,1483.7904560129346
0.11,0.11,0.78,2000.0,0.6595684482515141,4.15e-322,0.0,0.0,1483.7904641688428
0.11,0.11,0.78,4000.0,0.6595685856701318,3.4e-322,0.0,0.0,1483.7904482355084
0.11,0.33,0.56,1000.0,0.6595685802331142,5.7e-322,0.0,0.0,1483.7904488659408
0.11,0.33,0.56,2000.0,0.5804008708048423,0.6139693054570202,210.8696212922678,5592.75859348533,0.0
0.11,0.33,0.56,4000.0,0.5804014277486897,0.5993155918918857,337.32254884304217,5466.270813918795,0.0
0.11,0.56,0.32999999999999996,1000.0,0.5804006310855166,0.6176750448081985,178.89133363801315,5624.745738992721,0.0
0.11,0.56,0.32999999999999996,2000.0,0.5804011732115658,0.6083114928456345,259.69316873440573,5543.921556243572,0.0
0.11,0.56,0.32999999999999996,4000.0,0.5804014961699954,0.5988111718328414,341.67540420411524,5461.916762032458,0.0
0.11,0.78,0.10999999999999999,1000.0,0.5804007583110368,0.6165068958940211,188.97174898034405,5614.6625280969165,0.0
0.11,0.78,0.10999999999999999,2000.0,0.5804010241365511,0.6097538569703235,247.2464212430141,5556.371741148702,0.0
0.11,0.78,0.10999999999999999,4000.0,0.5804013586137099,0.6005208154644809,326.92216351535694,5476.674056602437,0.0
0.33,0.11,0.56,1000.0,0.6595685182933574,4.84e-322,0.0,0.0,1483.7904560476948
0.33,0.11,0.56,2000.0,0.6595685789160883,5.1e-322,0.0,0.0,1483.7904490186213
0.33,0.11,0.56,4000.0,0.6595686225969082,5.6e-322,0.0,0.0,1483.79044395398
0.33,0.33,0.33999999999999997,1000.0,0.6595685195368814,5.83e-322,0.0,0.0,1483.790455903509
0.33,0.33,0.33999999999999997,2000.0,0.5804016727033343,0.5942047950904116,381.4258114678766,5422.1554554038075,0.0
0.33,0.33,0.33999999999999997,4000.0,0.5804024237265143,0.5751407395307299,545.938161826361,5257.598265826829,0.0
0.33,0.56,0.10999999999999988,1000.0,0.5804015438668442,0.5963108378123261,363.25185771725126,5440.334390611994,0.0
0.33,0.56,0.10999999999999988,2000.0,0.580402025831207,0.581582592459986,490.3484284427572,5313.203106500783,0.0
0.33,0.56,0.10999999999999988,4000.0,0.5804028319030264,0.5626668556561317,653.5812976977895,5149.926026494848,0.0
0.56,0.11,0.32999999999999996,1000.0,0.6595685182570923,4.55e-322,0.0,0.0,1483.790456051898
0.56,0.11,0.32999999999999996,2000.0,0.6595686907093911,4.84e-322,0.0,0.0,1483.790436056503
0.56,0.11,0.32999999999999996,4000.0,0.6595685789266992,5.5e-322,0.0,0.0,1483.7904490174026
0.56,0.33,0.10999999999999988,1000.0,0.6595687103595359,6e-322,0.0,0.0,1483.790433778125
0.56,0.33,0.10999999999999988,2000.0,0.5804018560846209,0.5882139350462688,433.1235790054643,5370.443552048332,0.0
0.56,0.33,0.10999999999999988,4000.0,0.5804025125787657,0.5710259067356593,581.446999861575,5222.07980836386,0.0
0.78,0.11,0.10999999999999999,1000.0,0.659568518583999,6.03e-322,0.0,0.0,1483.7904560139978
0.78,0.11,0.10999999999999999,2000.0,0.6595687103213522,5.24e-322,0.0,0.0,1483.790433782554
0.78,0.11,0.10999999999999999,4000.0,0.6595686456233727,4.7e-322,0.0,0.0,1483.7904412841071
