l_lim_o2Tpro,l_lim_o2Tneg,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.0,0.0,0.32336727336202964,623.9248326411889,0.0,207.98924731182652,1487.0995184590624
0.0,0.2,0.37697123921557546,623.8771722757143,0.0,207.98924731182652,1315.9547954544412
0.0,0.4,0.5164358459298546,623.8312436138,0.0,207.98924731182652,866.0689673438632
0.0,0.6000000000000001,0.6559004526441333,623.6852368247949,0.0,207.98924731182652,416.1831392332868
0.0,0.8,0.7846872292195329,623.7145373142787,0.0,207.98924731182652,0.7431781701444654
0.2,0.0,0.34945151366498944,466.58321098569877,0.0,155.44780990267722,1487.0995184590624
0.2,0.2,0.3800253733510159,560.2695203148292,0.0,187.2270905799076,1338.6524536359645
0.2,0.4,0.5164358459298546,623.8312436138,0.0,207.98924731182652,866.0689673438632
0.2,0.6000000000000001,0.6559004526441333,623.6852368247949,0.0,207.98924731182652,416.1831392332868
0.2,0.8,0.7846872292195329,623.7145373142787,0.0,207.98924731182652,0.7431781701444654
0.4,0.0,0.4165753885042521,51.93341480583349,0.0,17.332841097609847,1487.0995184590624
0.4,0.2,0.4165753885042521,51.93341480583349,0.0,17.332841097609847,1487.0995184590624
0.4,0.4,0.5275183413291487,398.10143336945566,0.0,132.64988883674852,948.4316538586822
0.4,0.6000000000000001,0.6559004526441333,623.6874859580346,0.0,207.98924731182652,416.1831392332868
0.4,0.8,0.7846872267299506,623.7175084813144,0.0,207.98924731182652,0.7431781701444654
0.6000000000000001,0.0,0.4249486559198354,0.31177648381289785,0.0,0.10394265232974978,1487.0995184590624
0.6000000000000001,0.2,0.4249486559198354,0.31177648381289785,0.0,0.10394265232974978,1487.0995184590624
0.6000000000000001,0.4,0.5470159833122548,0.3117778431477641,0.0,0.10394265232974978,1093.3338727700418
0.6000000000000001,0.6000000000000001,0.6750113093072815,234.5526180647808,0.0,78.0726870935907,558.2108540813979
0.6000000000000001,0.8,0.7898262335573278,591.6440648817993,0.0,197.41436462948002,0.7431781701444654
0.8,0.0,0.4249487365969937,0.31176526940540444,0.0,0.10394265232974978,1487.0995184590624
0.8,0.2,0.4249487365969937,0.31176526940540444,0.0,0.10394265232974978,1487.0995184590624
0.8,0.4,0.5470159833122548,0.31176330087869786,0.0,0.10394265232974978,1093.3338727700418
0.8,0.6000000000000001,0.6864805900265333,0.3119774779421209,0.0,0.10394265232974978,643.4480446594657
0.8,0.8,0.8225042772854139,70.50944346225539,0.0,23.495485350430304,167.99005430411881
