Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.9971586530866926,5.63e-322,0.0,0.0,9888.591132070853
0.1,2000.0,0.9971585951971332,5.9e-322,0.0,0.0,9888.591138782998
0.1,4000.0,0.9971588212467494,6.1e-322,0.0,0.0,9888.591112573149
0.2,1000.0,0.9971586535898904,5.83e-322,0.0,0.0,9888.5911320125
0.2,2000.0,0.997158850805216,4.45e-322,0.0,0.0,9888.591109145944
0.2,4000.0,0.9971586696720424,5.9e-322,0.0,0.0,9888.591130147819
0.30000000000000004,1000.0,0.9971584898214836,6.13e-322,0.0,0.0,9888.591151001028
0.30000000000000004,2000.0,0.99715840365909,6.03e-322,0.0,0.0,9888.59116099132
0.30000000000000004,4000.0,0.9971585597619158,6.03e-322,0.0,0.0,9888.591142891613
0.4,1000.0,0.997158743980326,5.7e-322,0.0,0.0,9888.591121531996
0.4,2000.0,0.9971586537585478,5.93e-322,0.0,0.0,9888.591131992946
0.4,4000.0,0.9971585508282976,5.93e-322,0.0,0.0,9888.591143927437
0.5,1000.0,0.9971586696787428,5.9e-322,0.0,0.0,9888.591130147051
0.5,2000.0,0.9971587967616172,4.55e-322,0.0,0.0,9888.591115412124
0.5,4000.0,0.9971586508614301,6.03e-322,0.0,0.0,9888.591132328882
0.6,1000.0,0.9971585562420321,6e-322,0.0,0.0,9888.591143299753
0.6,2000.0,0.9971588139942146,3.3e-322,0.0,0.0,9888.591113414068
0.6,4000.0,0.997158650697402,3.36e-322,0.0,0.0,9888.591132347901
0.7000000000000001,1000.0,0.997158651787474,4.05e-322,0.0,0.0,9888.591132221507
0.7000000000000001,2000.0,0.9971589052472868,6.13e-322,0.0,0.0,9888.591102833512
0.7000000000000001,4000.0,0.9971585395359456,6.1e-322,0.0,0.0,9888.591145236764
0.8,1000.0,0.9971586506977058,6.13e-322,0.0,0.0,9888.591132347845
0.8,2000.0,0.997158901191466,5.8e-322,0.0,0.0,9888.59110330379
0.8,4000.0,0.9971586500429362,5.3e-322,0.0,0.0,9888.591132423753
0.9,1000.0,0.9971587650906168,6.13e-322,0.0,0.0,9888.59111908431
0.9,2000.0,0.9971585603651738,5.93e-322,0.0,0.0,9888.591142821691
0.9,4000.0,0.9971586425767234,6e-322,0.0,0.0,9888.591133289461
