Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.9967586650269412,5.5e-322,0.0,0.0,9927.051530748437
0.1,2000.0,0.9967586626881112,5.9e-322,0.0,0.0,9927.051530856834
0.1,4000.0,0.9967585628155246,5.93e-322,0.0,0.0,9927.05153548546
0.2,1000.0,0.9967584983956352,6.1e-322,0.0,0.0,9927.051538471002
0.2,2000.0,0.9967586241673324,4.25e-322,0.0,0.0,9927.051532642086
0.2,4000.0,0.9967588877578396,6.03e-322,0.0,0.0,9927.051520425946
0.30000000000000004,1000.0,0.9967585650996256,5.53e-322,0.0,0.0,9927.05153537959
0.30000000000000004,2000.0,0.9967588450592206,5.8e-322,0.0,0.0,9927.051522404829
0.30000000000000004,4000.0,0.9967588450500388,6.13e-322,0.0,0.0,9927.051522405236
0.4,1000.0,0.9967586619605484,6e-322,0.0,0.0,9927.05153089056
0.4,2000.0,0.9967585215318115,4.8e-322,0.0,0.0,9927.051537398756
0.4,4000.0,0.99675859792014,5.43e-322,0.0,0.0,9927.051533858521
0.5,1000.0,0.996758845047319,5.8e-322,0.0,0.0,9927.051522405363
0.5,2000.0,0.9967586623578552,5.53e-322,0.0,0.0,9927.05153087214
0.5,4000.0,0.9967586646312776,5.93e-322,0.0,0.0,9927.051530766788
0.6,1000.0,0.9967586621300042,3.56e-322,0.0,0.0,9927.051530882702
0.6,2000.0,0.9967586654213146,4.6e-322,0.0,0.0,9927.05153073018
0.6,4000.0,0.9967586454995968,5.43e-322,0.0,0.0,9927.051531653453
0.7000000000000001,1000.0,0.9967586645236116,5.7e-322,0.0,0.0,9927.05153077178
0.7000000000000001,2000.0,0.9967586241020684,5.93e-322,0.0,0.0,9927.051532645117
0.7000000000000001,4000.0,0.9967586634743366,6.1e-322,0.0,0.0,9927.051530820401
0.8,1000.0,0.9967586661862152,6.13e-322,0.0,0.0,9927.051530694709
0.8,2000.0,0.9967586646312468,4.4e-322,0.0,0.0,9927.051530766783
0.8,4000.0,0.9967586637281548,4.9e-322,0.0,0.0,9927.051530808643
0.9,1000.0,0.9967589156262112,5.63e-322,0.0,0.0,9927.051519134402
0.9,2000.0,0.9967585215535644,5.53e-322,0.0,0.0,9927.051537397754
0.9,4000.0,0.996758665421144,5.4e-322,0.0,0.0,9927.051530730168
