Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.9967586650269412,5.6e-322,0.0,0.0,9927.051530748437
0.1,2000.0,0.9967586456543808,4.9e-322,0.0,0.0,9927.051531646272
0.1,4000.0,0.9967587043079348,5.9e-322,0.0,0.0,9927.051528927961
0.30000000000000004,1000.0,0.9967584609456842,6.1e-322,0.0,0.0,9927.051540206648
0.30000000000000004,2000.0,0.9967588450542991,6.1e-322,0.0,0.0,9927.05152240504
0.30000000000000004,4000.0,0.9967586650561596,3.85e-322,0.0,0.0,9927.051530747092
0.5000000000000001,1000.0,0.9967585491636906,6e-322,0.0,0.0,9927.051536118148
0.5000000000000001,2000.0,0.9967586647028092,5.9e-322,0.0,0.0,9927.051530763465
0.5000000000000001,4000.0,0.9967586646164248,3.2e-322,0.0,0.0,9927.05153076746
0.7000000000000001,1000.0,0.9967584404411578,4.9e-322,0.0,0.0,9927.051541156905
0.7000000000000001,2000.0,0.996758665989716,6e-322,0.0,0.0,9927.051530703826
0.7000000000000001,4000.0,0.9967586625486524,4.35e-322,0.0,0.0,9927.051530863302
0.9000000000000001,1000.0,0.9967586631460784,5.73e-322,0.0,0.0,9927.05153083562
0.9000000000000001,2000.0,0.9967586637261622,6e-322,0.0,0.0,9927.051530808732
0.9000000000000001,4000.0,0.9967585731482556,6.13e-322,0.0,0.0,9927.051535006578
