Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.6116447068919986,3.4e-322,0.0,0.0,6091.8599900165245
0.1,2000.0,0.611644656294357,6.13e-322,0.0,0.0,6091.859992361489
0.1,4000.0,0.6116447187976455,6e-322,0.0,0.0,6091.8599894647605
0.2,1000.0,0.6116446668580807,5.93e-322,0.0,0.0,6091.859991871914
0.2,2000.0,0.6116446503532317,6e-322,0.0,0.0,6091.859992636827
0.2,4000.0,0.6116446803029965,5.7e-322,0.0,0.0,6091.859991248795
0.30000000000000004,1000.0,0.6116446574015226,6.1e-322,0.0,0.0,6091.859992310168
0.30000000000000004,2000.0,0.6116446555055594,6.03e-322,0.0,0.0,6091.859992398039
0.30000000000000004,4000.0,0.6116446566504635,5.9e-322,0.0,0.0,6091.8599923449765
0.4,1000.0,0.6116448111386271,5.9e-322,0.0,0.0,6091.8599851852005
0.4,2000.0,0.6116446530444064,5.63e-322,0.0,0.0,6091.859992512111
0.4,4000.0,0.6116447195960859,6.1e-322,0.0,0.0,6091.859989427751
0.5,1000.0,0.6116446051929976,6.1e-322,0.0,0.0,6091.859994729786
0.5,2000.0,0.6116445022205974,3.56e-322,0.0,0.0,6091.859999502053
0.5,4000.0,0.6116446573718345,5.93e-322,0.0,0.0,6091.859992311554
0.6,1000.0,0.6116446574775516,6.1e-322,0.0,0.0,6091.8599923066495
0.6,2000.0,0.6116446051749329,6e-322,0.0,0.0,6091.859994730623
0.6,4000.0,0.6116446546498292,6.13e-322,0.0,0.0,6091.859992437698
0.7000000000000001,1000.0,0.6116446530441331,6.1e-322,0.0,0.0,6091.859992512117
0.7000000000000001,2000.0,0.6116448262508609,5.83e-322,0.0,0.0,6091.859984484827
0.7000000000000001,4000.0,0.6116447057755712,5.93e-322,0.0,0.0,6091.8599900682675
0.8,1000.0,0.6116446565632643,5.43e-322,0.0,0.0,6091.859992349027
0.8,2000.0,0.6116446504701706,6.13e-322,0.0,0.0,6091.85999263141
0.8,4000.0,0.5822575364153472,0.6005646705131915,0.0,5459.822588734951,360.3255232721486
0.9,1000.0,0.6116448103961357,5.93e-322,0.0,0.0,6091.859985219609
0.9,2000.0,0.5818877102043247,0.6081011509738231,0.0,5528.3096655238,288.5502536224577
0.9,4000.0,0.5810348437562844,0.6254752885959223,0.0,5686.191339010881,123.10641956594426
