Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.9967586650269412,5.5e-322,0.0,0.0,9927.051530748437
0.1,2000.0,0.9967586626881112,5.9e-322,0.0,0.0,9927.051530856834
0.1,4000.0,0.9967585628155246,5.93e-322,0.0,0.0,9927.05153548546
0.30000000000000004,1000.0,0.9967585650996256,5.53e-322,0.0,0.0,9927.05153537959
0.30000000000000004,2000.0,0.9967588450592206,5.8e-322,0.0,0.0,9927.051522404829
0.30000000000000004,4000.0,0.9967588450500388,6.13e-322,0.0,0.0,9927.051522405236
0.5000000000000001,1000.0,0.9967584133647176,5.9e-322,0.0,0.0,9927.051542411777
0.5000000000000001,2000.0,0.9967586591762676,5.5e-322,0.0,0.0,9927.051531019591
0.5000000000000001,4000.0,0.9967587035554768,6.03e-322,0.0,0.0,9927.051528962826
0.7000000000000001,1000.0,0.9967586645236116,5.7e-322,0.0,0.0,9927.05153077178
0.7000000000000001,2000.0,0.9967586241020684,5.93e-322,0.0,0.0,9927.051532645117
0.7000000000000001,4000.0,0.9967586634743366,6.1e-322,0.0,0.0,9927.051530820401
0.9000000000000001,1000.0,0.9967586055124252,5e-322,0.0,0.0,9927.05153350667
0.9000000000000001,2000.0,0.9967585215488456,6.1e-322,0.0,0.0,9927.05153739797
0.9000000000000001,4000.0,0.996758665421144,5.4e-322,0.0,0.0,9927.051530730168
