Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.9967585984652504,5.9e-322,0.0,0.0,9927.05153383326
0.1,2000.0,0.9967585524304988,5.5e-322,0.0,0.0,9927.051535966748
0.1,4000.0,0.9967586633233384,4.5e-322,0.0,0.0,9927.05153082739
0.30000000000000004,1000.0,0.9967586053434389,5.7e-322,0.0,0.0,9927.051533514492
0.30000000000000004,2000.0,0.9967588447081868,6.03e-322,0.0,0.0,9927.051522421094
0.30000000000000004,4000.0,0.968020882671784,0.5878250704277636,0.0,5344.720800385944,4313.501402448246
0.5000000000000001,1000.0,0.9627930378174264,0.6945986700320278,0.0,6315.346444440681,3294.902792267605
0.5000000000000001,2000.0,0.9580902215200564,0.7905925615128087,0.0,7187.906065351631,2379.5286690032112
0.5000000000000001,4000.0,0.954963629493447,0.8543745449471728,0.0,7767.6242033875205,1771.55109455891
0.7000000000000001,1000.0,0.952981487531487,0.8947994481013768,0.0,8135.028535232338,1386.3221298103724
0.7000000000000001,2000.0,0.9508327046123028,0.938601659336828,0.0,8533.10886904687,969.0096380802354
0.7000000000000001,4000.0,0.9493240381026782,0.9693466619241068,0.0,8812.511060562958,676.1622892990697
0.9000000000000001,1000.0,0.9476120565380076,1.0042211689414584,0.0,9129.427817275991,344.05181321495604
0.9000000000000001,2000.0,0.9470281814654208,1.01611580567146,0.0,9237.515142960983,230.7969263951687
0.9000000000000001,4000.0,0.946636297565685,1.024096126045407,0.0,9310.03183891249,154.81751073339746
