Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.9976433477359412,6.13e-322,0.0,0.0,9841.985942385883
0.1,2000.0,0.997643344467369,6e-322,0.0,0.0,9841.98594314474
0.1,4000.0,0.9976434598983672,5.83e-322,0.0,0.0,9841.985916344353
0.2,1000.0,0.9976433477320872,6.03e-322,0.0,0.0,9841.985942386777
0.2,2000.0,0.997643447687032,5.34e-322,0.0,0.0,9841.98591917953
0.2,4000.0,0.9976435721220902,5.9e-322,0.0,0.0,9841.985890288555
0.30000000000000004,1000.0,0.9976433468940008,6.13e-322,0.0,0.0,9841.98594258131
0.30000000000000004,2000.0,0.9976434598153284,5.7e-322,0.0,0.0,9841.985916363648
0.30000000000000004,4000.0,0.99764334756351,6.13e-322,0.0,0.0,9841.985942425928
0.4,1000.0,0.9976433477359928,4.74e-322,0.0,0.0,9841.985942385872
0.4,2000.0,0.9976433475639288,6e-322,0.0,0.0,9841.985942425828
0.4,4000.0,0.9976435695728052,4.5e-322,0.0,0.0,9841.985890880462
0.5,1000.0,0.9976432543436848,6.03e-322,0.0,0.0,9841.985964069416
0.5,2000.0,0.9976435243473468,5.43e-322,0.0,0.0,9841.985901380762
0.5,4000.0,0.9976433466409398,5.93e-322,0.0,0.0,9841.985942640118
0.6,1000.0,0.9976432171371736,6.13e-322,0.0,0.0,9841.985972707858
0.6,2000.0,0.9976432444416014,4.8e-322,0.0,0.0,9841.985966368438
0.6,4000.0,0.99764334445607,5.5e-322,0.0,0.0,9841.985943147354
0.7000000000000001,1000.0,0.9976433467517726,6.13e-322,0.0,0.0,9841.98594261435
0.7000000000000001,2000.0,0.9976433479229588,5.93e-322,0.0,0.0,9841.985942342453
0.7000000000000001,4000.0,0.9976431458815394,6.13e-322,0.0,0.0,9841.985989251802
0.8,1000.0,0.9976433457505838,5e-322,0.0,0.0,9841.985942846844
0.8,2000.0,0.9976434900098086,5.7e-322,0.0,0.0,9841.985909353176
0.8,4000.0,0.9458377951836237,1.040358427772729,0.0,9457.803888886274,0.0
0.9,1000.0,0.9976433455745152,4.9e-322,0.0,0.0,9841.9859428877
0.9,2000.0,0.9976433475776616,6.13e-322,0.0,0.0,9841.985942422625
0.9,4000.0,0.9458377981052852,1.0403584277731204,0.0,9457.803888801283,0.0
