Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.9967586644301004,6.1e-322,0.0,0.0,9927.051530776109
0.1,2000.0,0.996758664530054,6.03e-322,0.0,0.0,9927.051530771469
0.1,4000.0,0.9967585986640966,5.5e-322,0.0,0.0,9927.051533824038
0.30000000000000004,1000.0,0.996758664430667,5.5e-322,0.0,0.0,9927.051530776074
0.30000000000000004,2000.0,0.9967586645871812,5.34e-322,0.0,0.0,9927.051530768822
0.30000000000000004,4000.0,0.9967586645279584,5.73e-322,0.0,0.0,9927.05153077156
0.5000000000000001,1000.0,0.9967586633106796,5.7e-322,0.0,0.0,9927.051530827976
0.5000000000000001,2000.0,0.9967587447003348,6.13e-322,0.0,0.0,9927.051527055968
0.5000000000000001,4000.0,0.9967586619606056,6.13e-322,0.0,0.0,9927.051530890563
0.7000000000000001,1000.0,0.9967587532471096,3.36e-322,0.0,0.0,9927.051526659872
0.7000000000000001,2000.0,0.9967586627423084,6.03e-322,0.0,0.0,9927.051530854322
0.7000000000000001,4000.0,0.9967586635282344,5.93e-322,0.0,0.0,9927.051530817891
0.9000000000000001,1000.0,0.9967586633070122,5.9e-322,0.0,0.0,9927.051530828136
0.9000000000000001,2000.0,0.9967586634623764,5.8e-322,0.0,0.0,9927.051530820958
0.9000000000000001,4000.0,0.996758743620812,3.95e-322,0.0,0.0,9927.051527106018
