Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.6116446574775516,6.03e-322,0.0,0.0,6091.8599923066495
0.1,2000.0,0.611644656294357,5.53e-322,0.0,0.0,6091.859992361489
0.1,4000.0,0.6116447188079289,5.93e-322,0.0,0.0,6091.859989464281
0.2,1000.0,0.6116447577530955,4.35e-322,0.0,0.0,6091.859987659359
0.2,2000.0,0.6116447433975021,6e-322,0.0,0.0,6091.859988324671
0.2,4000.0,0.6116446548827683,6.13e-322,0.0,0.0,6091.85999242691
0.30000000000000004,1000.0,0.6116446552201129,6.1e-322,0.0,0.0,6091.85999241127
0.30000000000000004,2000.0,0.6116446558069899,4.3e-322,0.0,0.0,6091.859992384076
0.30000000000000004,4000.0,0.6116445933646695,4.15e-322,0.0,0.0,6091.859995277972
0.4,1000.0,0.611644592656919,6.1e-322,0.0,0.0,6091.8599953107705
0.4,2000.0,0.6116446803025946,5.9e-322,0.0,0.0,6091.85999124882
0.4,4000.0,0.6116446818133352,3.4e-322,0.0,0.0,6091.8599911788
0.5,1000.0,0.6116446572759914,5.93e-322,0.0,0.0,6091.859992315987
0.5,2000.0,0.6116445024604921,3.3e-322,0.0,0.0,6091.859999490944
0.5,4000.0,0.6116448094712904,4.64e-322,0.0,0.0,6091.859985262475
0.6,1000.0,0.6116447447403223,5.4e-322,0.0,0.0,6091.859988262439
0.6,2000.0,0.6116446169418529,5.93e-322,0.0,0.0,6091.859994185287
0.6,4000.0,0.6116446556583903,5.9e-322,0.0,0.0,6091.859992390952
0.7000000000000001,1000.0,0.6116446051810105,3.46e-322,0.0,0.0,6091.859994730339
0.7000000000000001,2000.0,0.6116447437892021,5.93e-322,0.0,0.0,6091.859988306517
0.7000000000000001,4000.0,0.6116447196943929,3.95e-322,0.0,0.0,6091.859989423198
0.8,1000.0,0.6116446558639856,6e-322,0.0,0.0,6091.859992381433
0.8,2000.0,0.6116447832905618,5.53e-322,0.0,0.0,6091.859986475823
0.8,4000.0,0.6116446547867367,3.8e-322,0.0,0.0,6091.85999243136
0.9,1000.0,0.6116446551175329,3.5e-322,0.0,0.0,6091.859992416032
0.9,2000.0,0.611644568225604,5.73e-322,0.0,0.0,6091.859996443046
0.9,4000.0,0.6116447448641991,4.94e-322,0.0,0.0,6091.8599882567005
