Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,0.611644655608058,6e-322,0.0,0.0,6091.8599923933
0.1,2000.0,0.6116446556152014,6.13e-322,0.0,0.0,6091.8599923929605
0.1,4000.0,0.61164465637736,6.1e-322,0.0,0.0,6091.859992357633
0.2,1000.0,0.6116446556975514,5.93e-322,0.0,0.0,6091.859992389148
0.2,2000.0,0.6116446563921779,5.63e-322,0.0,0.0,6091.8599923569545
0.2,4000.0,0.611644666955994,6.13e-322,0.0,0.0,6091.859991867373
0.30000000000000004,1000.0,0.6116446564617377,6.03e-322,0.0,0.0,6091.85999235372
0.30000000000000004,2000.0,0.6116446570217121,5.9e-322,0.0,0.0,6091.859992327773
0.30000000000000004,4000.0,0.5943796326705537,0.3531809604823853,0.0,3211.256165516712,2718.939338532141
0.4,1000.0,0.6116446574798594,5.9e-322,0.0,0.0,6091.859992306539
0.4,2000.0,0.5913789259769865,0.41447778599549817,0.0,3768.481943789679,2134.12187632756
0.4,4000.0,0.5881276600919556,0.4808563062977341,0.0,4371.853082336349,1501.0885915875306
0.5,1000.0,0.5907082085003373,0.428175700411676,0.0,3892.998542647068,2003.4646065222435
0.5,2000.0,0.5869883116115439,0.5041033570701492,0.0,4583.151467330109,1279.4620673380439
0.5,4000.0,0.585155465919774,0.5414898253479355,0.0,4922.949790694418,923.1264188879084
0.6,1000.0,0.5865548142467406,0.5129475222954095,0.0,4663.536286940374,1195.1568578396914
0.6,2000.0,0.5845433751944089,0.5539702994381523,0.0,5036.377469888621,804.199427512022
0.6,4000.0,0.5833147451415819,0.5790170694799535,0.0,5264.004883366969,565.5698069595695
0.7000000000000001,1000.0,0.5841164390672279,0.5626762141116217,0.0,5115.498865742205,721.248533193479
0.7000000000000001,2000.0,0.5829118985294761,0.5872304141136228,0.0,5338.6461324936,487.33107162294334
0.7000000000000001,4000.0,0.5821260078060039,0.6032459350800534,0.0,5484.18845830745,334.789270271058
0.8,1000.0,0.5824583177665171,0.5964752521174211,0.0,5422.6599187041,399.2743663332788
0.8,2000.0,0.5817799347676396,0.6102950485510412,0.0,5548.246307184707,267.6572965627935
0.8,4000.0,0.5813314193487614,0.6194329877723388,0.0,5631.284628627585,180.64013054458505
0.9,1000.0,0.5812719343587195,0.6206447267440234,0.0,5642.295824444789,169.10185545670004
0.9,2000.0,0.5809780099547581,0.6266328661422356,0.0,5696.710224323175,112.08462032931216
0.9,4000.0,0.5807849373828594,0.6305641902733384,0.0,5732.4338899878185,74.6538597247857
