u_lim_o2Tpos,u_lim_o2Tpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,0.1,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.1,0.30000000000000004,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.1,0.5000000000000001,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.1,0.7000000000000001,0.7732476943334644,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.1,0.9000000000000001,0.8691656038888506,0.7220265710045635,7217.907843586336,6968.4895795933935,0.0
0.30000000000000004,0.1,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.30000000000000004,0.30000000000000004,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.30000000000000004,0.5000000000000001,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.30000000000000004,0.7000000000000001,0.7732476943334644,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.30000000000000004,0.9000000000000001,0.8691656038888506,0.7220265710045635,7217.907843586336,6968.4895795933935,0.0
0.5000000000000001,0.1,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.5000000000000001,0.30000000000000004,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.5000000000000001,0.5000000000000001,0.7733971097628801,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.5000000000000001,0.7000000000000001,0.7732476943334644,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.5000000000000001,0.9000000000000001,0.8691656038888506,0.7220265710045635,7217.907843586336,6968.4895795933935,0.0
0.7000000000000001,0.1,0.7729604225855192,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.7000000000000001,0.30000000000000004,0.7729604225855192,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.7000000000000001,0.5000000000000001,0.7729604225855192,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.7000000000000001,0.7000000000000001,0.7732718248736818,1.0414779937073948,9996.598591549226,9999.3870967741,0.0
0.7000000000000001,0.9000000000000001,0.8668255224871456,0.7220385019801271,7217.912508071868,6968.554162463169,0.0
0.9000000000000001,0.1,0.7926982541628537,1.059241720513495,8812.375333418238,9999.3870967741,0.0
0.9000000000000001,0.30000000000000004,0.7926982541628537,1.059241720513495,8812.375333418238,9999.3870967741,0.0
0.9000000000000001,0.5000000000000001,0.7926982541628537,1.059241720513495,8812.375333418238,9999.3870967741,0.0
0.9000000000000001,0.7000000000000001,0.7927120116234597,1.0592417203956526,8812.374655899404,9999.3870967741,0.0
0.9000000000000001,0.9000000000000001,0.8634100546534054,0.7534939687503113,7232.424698795747,7234.437767518199,0.0
