y0_Tpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
10.0,0.8848688925221667,6.5991788769237075e-06,0.0,0.10474887288558847,0.0
12.742749857031335,0.8848649393061438,6.59917887690688e-06,0.0,0.10474887289209232,0.0
16.237767391887218,0.8848592190889967,6.59917887688253e-06,0.0,0.10474887290150273,0.0
20.6913808111479,0.8847848059895853,6.599178876398756e-06,0.0,0.10474887302173608,0.0
26.366508987303583,0.8841516472657719,6.599178874465212e-06,0.0,0.1047488740543752,0.0
33.59818286283781,0.8861743738327683,6.59917888383909e-06,0.0,0.10474887075548847,0.0
42.81332398719393,0.8869021705878141,6.5991788858828335e-06,0.0,0.10474886962886487,0.0
54.5559478116852,0.8841147029724162,6.599178875361398e-06,0.0,0.10474887413088102,0.0
69.51927961775606,0.8862424523136353,6.599178886434212e-06,0.0,0.10474887073348513,0.0
88.58667904100822,0.8852807387170675,6.59917888127336e-06,0.0,0.10474887224908376,0.0
112.88378916846884,0.885302910562376,6.5991788823374974e-06,0.0,0.104748872280765,0.0
143.8449888287663,0.886408724668371,6.599178887409481e-06,0.0,0.10474887042813592,0.0
183.29807108324357,0.8843869757161464,6.5991788776753154e-06,0.0,0.10474887377431556,0.0
233.57214690901213,0.8865198064689366,6.599178885828911e-06,0.0,0.10474887019897536,0.0
297.63514416313194,0.8842193604260474,6.5991788762133035e-06,0.0,0.10474887396716703,0.0
379.26901907322497,0.8862675620353306,6.599178885477056e-06,0.0,0.10474887062509243,0.0
483.2930238571752,0.8842228498251343,6.599178874207005e-06,0.0,0.1047488739303975,0.0
615.8482110660261,0.8868432505702071,6.5991788894919544e-06,0.0,0.10474886975179663,0.0
784.7599703514607,0.8854403358800326,6.599178879816142e-06,0.0,0.10474887199544083,0.0
1000.0,0.8859699810204268,6.59917888400971e-06,0.0,0.10474887110723527,0.0
