u_lim_o2Tpro,u_lim_o2Tneg,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,0.1,0.8343306195842501,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.1,0.30000000000000004,0.8343306195842501,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.1,0.5000000000000001,0.8343306195842501,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.1,0.7000000000000001,0.834330609449178,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.1,0.9000000000000001,0.8415980311620599,1.0999325806451503,0.0,9999.3870967741,9298.833504354176
0.30000000000000004,0.1,0.8343306195842501,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.30000000000000004,0.30000000000000004,0.8343306195842501,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.30000000000000004,0.5000000000000001,0.8343306195842501,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.30000000000000004,0.7000000000000001,0.834330609449178,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.30000000000000004,0.9000000000000001,0.8415980311620599,1.0999325806451503,0.0,9999.3870967741,9298.833504354176
0.5000000000000001,0.1,0.8343306195842501,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.5000000000000001,0.30000000000000004,0.8343306195842501,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.5000000000000001,0.5000000000000001,0.8343306195842501,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.5000000000000001,0.7000000000000001,0.834330609449178,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.5000000000000001,0.9000000000000001,0.8415980311620599,1.0999325806451503,0.0,9999.3870967741,9298.833504354176
0.7000000000000001,0.1,0.834073261760972,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.7000000000000001,0.30000000000000004,0.834073261760972,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.7000000000000001,0.5000000000000001,0.834073261760972,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.7000000000000001,0.7000000000000001,0.8340732615919823,1.0999325806451503,0.0,9999.3870967741,9959.330658105886
0.7000000000000001,0.9000000000000001,0.8408311662410499,1.0999325806451503,0.0,9999.3870967741,9298.866413152253
0.9000000000000001,0.1,0.8429413564787641,1.0310652901788642,0.0,9373.345783625693,9959.330658105886
0.9000000000000001,0.30000000000000004,0.8429413564787641,1.0310652901788642,0.0,9373.345783625693,9959.330658105886
0.9000000000000001,0.5000000000000001,0.8429413564787641,1.0310652901788642,0.0,9373.345783625693,9959.330658105886
0.9000000000000001,0.7000000000000001,0.8429413566280184,1.031065290178887,0.0,9373.345783620818,9959.330658105886
0.9000000000000001,0.9000000000000001,0.8475079294384906,1.0371794983928384,0.0,9428.940278580048,9391.22609756413
