u_lim_o2Tpro,u_lim_o2Tneg,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,0.1,0.9964229611556984,-7.744280757845406e-33,0.0,4.1968793297017974e-68,9959.330658105931
0.1,0.30000000000000004,0.9964229611556984,-7.744280757845406e-33,0.0,4.1968793297017974e-68,9959.330658105931
0.1,0.5000000000000001,0.9964229611556984,-7.744280757845406e-33,0.0,4.1968793297017974e-68,9959.330658105931
0.1,0.7000000000000001,0.9964229611556982,-9.772014267715544e-31,0.0,4.144490315930642e-52,9959.330658105937
0.1,0.9000000000000001,0.9964229611556982,-1.1706726146931804e-35,0.0,3.1704433808469843e-47,9959.33065810594
0.30000000000000004,0.1,0.9964229611556984,-7.744280757845406e-33,0.0,4.1968793297017974e-68,9959.330658105931
0.30000000000000004,0.30000000000000004,0.9964229611556984,-7.744280757845406e-33,0.0,4.1968793297017974e-68,9959.330658105931
0.30000000000000004,0.5000000000000001,0.9964229611556984,-7.744280757845406e-33,0.0,4.1968793297017974e-68,9959.330658105931
0.30000000000000004,0.7000000000000001,0.9964229611556982,-9.772014267715544e-31,0.0,4.144490315930642e-52,9959.330658105937
0.30000000000000004,0.9000000000000001,0.9964229611556982,-1.1706726146931804e-35,0.0,3.1704433808469843e-47,9959.33065810594
0.5000000000000001,0.1,0.9964229611556984,-7.744280757845406e-33,0.0,4.1968793297017974e-68,9959.330658105931
0.5000000000000001,0.30000000000000004,0.9964229611556984,-7.744280757845406e-33,0.0,4.1968793297017974e-68,9959.330658105931
0.5000000000000001,0.5000000000000001,0.9964229611556984,-7.744280757845406e-33,0.0,4.1968793297017974e-68,9959.330658105931
0.5000000000000001,0.7000000000000001,0.9964229611556982,-9.772014267715544e-31,0.0,4.144490315930642e-52,9959.330658105937
0.5000000000000001,0.9000000000000001,0.9964229611556982,-1.1706726146931804e-35,0.0,3.1704433808469843e-47,9959.33065810594
0.7000000000000001,0.1,0.9964229611556982,-7.059630294700222e-30,0.0,6.486339887959366e-60,9959.330658105944
0.7000000000000001,0.30000000000000004,0.9964229611556982,-7.059630294700222e-30,0.0,6.486339887959366e-60,9959.330658105944
0.7000000000000001,0.5000000000000001,0.9964229611556982,-7.059630294700222e-30,0.0,6.486339887959366e-60,9959.330658105944
0.7000000000000001,0.7000000000000001,0.9964229611557008,8.994862339208541e-28,0.0,2.3251888226790156e-54,9959.330658105673
0.7000000000000001,0.9000000000000001,0.9964229611663744,8.722118113471063e-26,0.0,1.498942210229823e-54,9959.330657084163
0.9000000000000001,0.1,0.9964229611556982,1.8064751496789142e-33,0.0,1.2116112778285238e-53,9959.33065810594
0.9000000000000001,0.30000000000000004,0.9964229611556982,1.8064751496789142e-33,0.0,1.2116112778285238e-53,9959.33065810594
0.9000000000000001,0.5000000000000001,0.9964229611556982,1.8064751496789142e-33,0.0,1.2116112778285238e-53,9959.33065810594
0.9000000000000001,0.7000000000000001,0.9964229611556984,-1.7943934439639777e-32,0.0,8.467571108760971e-66,9959.330658105937
0.9000000000000001,0.9000000000000001,0.9964229611556982,1.0806223305326205e-30,0.0,-1.6700767811912768e-60,9959.330658105937
