t,y1,y2
0.0,10.0,0.0
0.1,12.534363182041036,-0.10514418202719128
0.2,15.789167237376434,-0.22146969634290553
0.30000000000000004,19.7084865168465,-0.3486119788297896
0.4,24.809005957049656,-0.4896676368751245
0.5,31.259324654226486,-0.6451264770417247
0.6000000000000001,39.527287833243946,-0.817338452391935
0.7000000000000001,50.05738221607417,-1.0076202720429581
0.8,62.81523301661853,-1.2129963221572575
0.9,76.00749127703631,-1.4180011804032402
1.0,95.62265799183571,-1.6653230333148383
1.1,121.03988432133853,-1.9419614321517715
1.2000000000000002,152.52861516137543,-2.242688066269219
1.3,191.1524061226159,-2.5681644872131906
1.4000000000000001,240.85820180118878,-2.9320841179766304
1.5,300.95334619921397,-3.3203964547775464
1.6,370.66790792407835,-3.724361441646213
1.7000000000000002,446.45624210008253,-4.126404527863948
1.8,511.06291484406336,-4.460016002105477
1.9000000000000001,595.7369048107998,-4.85451049282335
2.0,699.626327379113,-5.2917585263888025
2.1,819.6908642341414,-5.754778176345491
2.2,923.3466667005539,-6.143784380544247
2.3000000000000003,976.4910674097503,-6.38801986875151
2.4000000000000004,1089.3481287071334,-6.787766808462562
2.5,1127.8989856917387,-6.984940118726498
2.6,1165.744746036621,-7.1781133885073025
2.7,1265.661822730071,-7.530523426697714
2.8000000000000003,1345.659943283474,-7.822096017304983
2.9000000000000004,1368.8599620912282,-7.9764892654013595
3.0,1418.443560344827,-8.188806554483232
3.1,1598.0595265373656,-8.705980819591618
3.2,1604.063429122467,-8.803800755742365
3.3000000000000003,1653.5285681968062,-9.007058865167648
3.4000000000000004,1779.2858933970183,-9.385838770445663
3.5,1884.3575615784641,-9.707805859255906
3.6,1817.0258894166252,-9.659946583819568
3.7,1901.2177765438782,-9.949744674335063
3.8000000000000003,1827.9539187076841,-9.901372620038718
3.9000000000000004,1835.1161559528298,-10.01499744441802
4.0,1847.0719282039274,-10.147188711793666
4.1000000000000005,1890.4253582008878,-10.353777730070565
4.2,1945.971551213412,-10.572097077536695
4.3,1922.513893275055,-10.621658184728252
4.4,1695.9840495180986,-10.107925957808241
4.5,1734.590514109492,-10.284744800057853
4.6000000000000005,1838.4450291792618,-10.641313732234568
4.7,1724.590643667549,-10.45486529972478
4.800000000000001,1821.4399031545893,-10.797462398793524
4.9,1783.5697073509602,-10.797680290307712
5.0,1771.595320978373,-10.861169703427958
5.1000000000000005,1811.5249038955585,-11.063202975926886
5.2,2004.0491865610795,-11.633253408418447
5.300000000000001,2026.2243105576567,-11.7890998615481
5.4,2045.4602858110547,-11.928490443415013
5.5,1971.8506224839825,-11.851627805749025
5.6000000000000005,1869.5842987064339,-11.693199285082237
5.7,1904.0900652647267,-11.86962153333789
5.800000000000001,1817.9784299890327,-11.73870334388705
5.9,1882.8519008199437,-12.013158241941907
6.0,1783.523447902129,-11.849041360697056
6.1000000000000005,1878.5254548022222,-12.206059851052752
6.2,1900.2012096370952,-12.358602889379126
6.300000000000001,2042.0033395128291,-12.811325105437037
6.4,2086.536466739598,-13.020122139217769
6.5,2102.4018826631914,-13.173146686416842
6.6000000000000005,1995.086414377081,-12.952892064687424
6.7,2006.5010411489664,-13.07590973953406
6.800000000000001,2109.087701805189,-13.442476790365921
6.9,2083.0554106938876,-13.473182930383997
7.0,2030.0758976542595,-13.425830766631767
7.1000000000000005,1860.6024498015124,-13.051886145709448
7.2,1909.635389979674,-13.290043514791735
7.300000000000001,1986.6610271123955,-13.606477456272442
7.4,1849.6910424108698,-13.307392371354913
7.5,1810.4655576862506,-13.229964697588926
7.6000000000000005,1657.439223025136,-12.84931785483555
7.7,1785.0628624184362,-13.350900096455337
7.800000000000001,1749.1370983474908,-13.337888522724922
7.9,1904.5459743813917,-13.913403550940876
8.0,1862.1899338719343,-13.797023992166519
8.1,1917.2611074170563,-14.06150887095782
8.200000000000001,1935.969983072708,-14.2340201920358
8.3,1848.9998468918611,-14.05175325953953
8.4,1879.0583104248808,-14.246022079631453
8.5,1913.5678133947997,-14.447166792112313
8.6,1823.8492621663368,-14.274640722373254
8.700000000000001,1663.613253624941,-13.890272993909248
8.8,1612.4729325092358,-13.822875646280432
8.9,1545.1282796026765,-13.688837710976571
9.0,1617.193758351621,-14.056595612112659
9.1,1760.5307243391144,-14.66120610349008
9.200000000000001,1671.7145823695698,-14.445735693067144
9.3,1743.7830493259694,-14.80165570155655
9.4,1790.3135102244914,-15.050919456578956
9.5,1829.4299306762302,-15.29579871303166
9.600000000000001,1871.4320740189664,-15.535000772609488
9.700000000000001,1857.6932458940857,-15.578647565984248
9.8,1482.6152592356123,-14.311373131673154
9.9,1662.871512993243,-15.119380716005967
10.0,1751.91087966364,-15.552343721843943
10.100000000000001,1739.1712486959166,-15.60354074813208
10.200000000000001,1566.9553011135656,-15.009828453860685
10.3,1619.0603634852894,-15.291112256112433
10.4,1714.4286959108233,-15.75204508402655
10.5,1805.7910059936532,-16.19317347679396
10.600000000000001,1827.0098663829342,-16.375572950719132
10.700000000000001,1960.5145428642627,-16.966560907377314
10.8,1866.172810690454,-16.733530642457332
10.9,1995.7135461206153,-17.31415653828366
11.0,2031.1461132813529,-17.521734966571287
11.100000000000001,1826.4682616203004,-16.864776340756936
11.200000000000001,2033.6722954293634,-17.723594210208503
11.3,2104.839586789237,-18.07915252105102
11.4,2147.720918943156,-18.316487290838158
11.5,1835.1641081135251,-17.272141408379788
11.600000000000001,1731.1863773122718,-16.960344319413355
11.700000000000001,1730.0433157836226,-17.061804535268923
11.8,1657.3690121201755,-16.866411264896232
11.9,1652.9706639095136,-16.940686715924205
12.0,1824.9125654935403,-17.75934739426717
12.100000000000001,1827.0859414610725,-17.8841840083718
12.200000000000001,1931.8146431235336,-18.40671991589984
12.3,1805.380048680098,-17.99878880666777
12.4,1923.2643652104389,-18.585963822301967
12.5,1963.605840174604,-18.81254833371646
12.600000000000001,1987.3958374272963,-18.991678098202733
12.700000000000001,1971.2396848160283,-18.987775877774265
12.8,2083.76559527963,-19.531445477856842
12.9,1879.0112254083551,-18.83282103351278
13.0,1848.1715669308508,-18.807140668185745
13.100000000000001,1787.7856952474042,-18.617527867007738
13.200000000000001,1919.9333460562314,-19.29376118932987
13.3,1991.9525194223218,-19.696974866455033
13.4,2007.1396614118937,-19.874518484468844
13.5,2013.3930345000442,-19.977648645513597
13.600000000000001,2113.1860083916363,-20.481700440490137
13.700000000000001,2133.191755694626,-20.667773951569618
13.8,2151.5949104902047,-20.85410373046226
13.9,2120.2240419735244,-20.788402462295192
14.0,1786.8779062424485,-19.4726265838509
14.100000000000001,1854.595457297422,-19.872811366867026
14.200000000000001,1858.590530496321,-19.857045297982427
14.3,1862.5988424157915,-19.97760636002697
14.4,1928.7126531122206,-20.370418140000588
14.5,1977.672608373022,-20.68579925369671
14.600000000000001,1809.4351675378784,-20.028668001447542
14.700000000000001,1841.178252863868,-20.27422985084392
14.8,1843.6953361280405,-20.384152708340093
14.9,1776.5381104138005,-20.170197405026904
15.0,1708.4006592472083,-19.956339942547938
15.100000000000001,1731.6264688851033,-20.169257451650655
15.200000000000001,1786.718680534177,-20.518746882797217
15.3,1908.5173008450138,-21.19707894043648
15.4,1818.913725065739,-20.859469908149855
15.5,1975.4236953023867,-21.69639370909427
15.600000000000001,1969.7054859062039,-21.781282250454375
15.700000000000001,2006.248817956849,-22.042383222657246
15.8,1945.3433021688363,-21.8270465644768
15.9,2003.8827991486987,-22.197993017044304
16.0,1943.3461702353925,-22.02432213932195
16.1,1935.8592841223192,-22.069139420397267
16.2,2030.6358954669251,-22.609191086676685
16.3,1983.2674701111025,-22.484997663854777
16.400000000000002,2115.95617886887,-23.186615256257692
16.5,2193.320816524381,-23.645406389464434
16.6,2111.1930425416026,-23.3929759856637
16.7,1875.1286325000594,-22.39631614445669
16.8,1809.15047932516,-22.130297636615744
16.900000000000002,1834.7838713078786,-22.40625217655376
17.0,1798.680241013287,-22.317739121470254
17.1,1861.1714086485495,-22.754723340776362
17.2,2038.4303597049347,-23.73978116859096
17.3,1935.7811180293884,-23.289895881338698
17.400000000000002,1895.2530608680781,-23.19256036963912
17.5,1937.586969330694,-23.464897279352204
17.6,1882.5189022934217,-23.250507733561655
17.7,1875.5608022126287,-23.321147515205283
17.8,1853.3605799442596,-23.301383505081642
17.900000000000002,1902.0596702396108,-23.641612083250124
18.0,1673.8172187451587,-22.510826810996846
18.1,1613.6600048936962,-22.26827132662716
18.2,1674.755904729171,-22.696838100051895
18.3,1797.8416441180034,-23.458736359514297
18.400000000000002,1916.7218616807575,-24.193307014063404
18.5,1956.614458176998,-24.50474583934538
18.6,1927.2586698585287,-24.457872259530696
