delta_Tneg,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.00162,0.7781387559830367,0.0,0.0,0.0,345.6632500637381
0.00174,0.8349494792616643,0.0,0.0,0.0,159.5592936957496
0.00179,0.8610005106514514,0.0,0.0,0.0,82.0099122240113
