t,y1,y2
0.0,10.0,0.0
0.1,12.533122245356312,-0.10516122243177038
0.2,15.763248390318013,-0.22133164142233375
0.30000000000000004,19.86525290436947,-0.34963001129052695
0.4,25.04452902384518,-0.49106090600819957
0.5,31.502035141720405,-0.6462271311748982
0.6000000000000001,39.80487996842388,-0.8183393236988973
0.7000000000000001,50.45349717822069,-1.0091079982562452
0.8,63.8351537393488,-1.2185688820785734
0.9,80.69932581002568,-1.4489233687543535
1.0,102.11234126668592,-1.7031685419436222
1.1,127.86512839650676,-1.9748858038145558
1.2000000000000002,161.04603306252383,-2.2784572497594033
1.3,202.78933265475092,-2.6120135997807754
1.4000000000000001,254.50526096291355,-2.9748500234657382
1.5,320.46304130654215,-3.3778300127422263
1.6,397.5796413497352,-3.798130404963564
1.7000000000000002,493.9483352328293,-4.259323634403119
1.8,576.7552310869171,-4.6447230061350355
1.9000000000000001,721.122777895834,-5.199219271808517
2.0,877.6404723094983,-5.745051523934124
2.1,992.2415565030988,-6.147758793484767
2.2,1176.8019874996012,-6.706498797459612
2.3000000000000003,1411.7336078158605,-7.32853820924619
2.4000000000000004,1632.418244373055,-7.88546372138665
2.5,1508.6873334001884,-7.7683773980528015
2.6,1462.3671043722245,-7.784676556119819
2.7,1694.1596053217947,-8.352331385955948
2.8000000000000003,1821.3950705921234,-8.708379192039448
2.9000000000000004,2064.9514496098095,-9.276465773688606
3.0,2425.3049726685663,-10.024326153093604
3.1,2481.9167065111983,-10.213268273051225
3.2,2539.222285083124,-10.411372079612233
3.3000000000000003,2721.8803728752846,-10.814195562418703
3.4000000000000004,2664.1002745092537,-10.824688050914059
3.5,2697.1611556776497,-10.975637572167807
3.6,2786.227491318186,-11.238928626614342
3.7,2856.5212052731263,-11.461580327093923
3.8000000000000003,2929.37430467052,-11.683055908684596
3.9000000000000004,2687.089023360517,-11.377800750222285
4.0,2651.364637522967,-11.40729506005135
4.1000000000000005,2825.7693237346393,-11.79735244133919
4.2,3006.4768616409024,-12.18864636201167
4.3,2635.0404445904733,-11.660900718985385
4.4,2666.3687301192845,-11.818164183428431
4.5,2842.8492846018044,-12.232292008001254
4.6000000000000005,2973.8498223027773,-12.567104613163938
4.7,3145.1550065565566,-12.964787806359453
4.800000000000001,2606.0483387450367,-12.113332293190712
4.9,2706.3981693397777,-12.423452935023105
5.0,2738.201302042756,-12.580548006751439
5.1000000000000005,2557.7685660076895,-12.338191073587973
5.2,2702.8866667703332,-12.730029761507797
5.300000000000001,2515.7037754454,-12.4621890869718
5.4,2586.760766475265,-12.713067325512439
5.5,2736.5843664857075,-12.985598213630116
5.6000000000000005,2846.8756505343326,-13.300953377576336
5.7,2785.520893339852,-13.262860175562265
5.800000000000001,2981.3111244526826,-13.740807189488711
5.9,2945.473695103375,-13.767311804065123
6.0,3222.0445049075643,-14.326907896008477
6.1000000000000005,3171.2020208055283,-14.321032343320512
6.2,3410.653446115868,-14.854431242702914
6.300000000000001,3608.3041339814986,-15.301987404330525
6.4,3580.8855491886557,-15.357073703829515
6.5,3362.612078098193,-15.060172464351039
6.6000000000000005,3382.029106412748,-15.167644322414345
6.7,3646.625553687963,-15.755652095457156
6.800000000000001,3548.71526143485,-15.66496606667
6.9,3413.7221980637455,-15.377611130952678
7.0,3306.9002554321964,-15.28471736106051
7.1000000000000005,3267.8101533537465,-15.324003282093074
7.2,3318.2640177649114,-15.529232258672879
7.300000000000001,3368.18736220539,-15.745934785265032
7.4,2883.6333150860305,-14.870487720369567
7.5,3023.649920273429,-15.280832645811364
7.6000000000000005,2451.6147117354544,-14.094418479488892
7.7,2377.3113659630044,-14.02451780711142
7.800000000000001,2564.091199467694,-14.571671982547052
7.9,2881.692943173438,-15.396860493082254
8.0,2832.8240243646455,-15.38767557128217
8.1,2970.178324236086,-15.771003222635082
8.200000000000001,3079.040311360778,-16.092217216565817
8.3,3275.497183283674,-16.608996355220977
8.4,3277.0657506953576,-16.707858127670534
8.5,3228.7178369446583,-16.696867757332782
8.6,3244.708209241523,-16.837104449905212
8.700000000000001,3215.3719497532625,-16.87154974099346
8.8,3145.3022761498296,-16.80843368411493
8.9,3257.393294169542,-17.109650691306186
9.0,3425.3887538259146,-17.556279245032556
9.1,3393.6834468376123,-17.58268380110626
9.200000000000001,3178.7592491409778,-17.24374340373336
9.3,2979.34889721443,-16.885760601871656
9.4,2750.194408690098,-16.449807984109544
9.5,2612.4275355927302,-16.186093718445782
9.600000000000001,2978.211731311972,-17.00702692332272
9.700000000000001,3007.4375206013456,-17.15091631066589
9.8,3077.377818257112,-17.41733930513264
9.9,3202.6385330046514,-17.834064225525857
10.0,3148.788403246145,-17.80547094110622
10.100000000000001,3109.0422246771323,-17.76272734037002
10.200000000000001,3282.6155818944294,-18.252159598027237
10.3,3480.702575975326,-18.800062146982913
10.4,3274.6751592379105,-18.44142420418902
10.5,3265.101551369162,-18.50313544527212
10.600000000000001,3461.0388173105925,-19.051118228544425
10.700000000000001,3029.208626436379,-18.130765264123617
10.8,3146.684794168741,-18.522375222046993
10.9,2823.761133352191,-17.820036727245984
11.0,2953.6642699554536,-18.250952733462093
11.100000000000001,3199.9824807987334,-18.957639974497827
11.200000000000001,3095.9734125382615,-18.797152536220924
11.3,3343.213617227902,-19.490331188776388
11.4,3467.8922002197555,-19.893653955995322
11.5,3281.9712002707874,-19.579535612100543
11.600000000000001,3275.492034272737,-19.66471465629112
11.700000000000001,3332.1920753642826,-19.90998568219228
11.8,2887.219631940902,-18.815014372435275
11.9,2802.764082328937,-18.683478673506208
12.0,2779.383836582994,-18.718151437823956
12.100000000000001,2860.3177082051334,-19.04186630462524
12.200000000000001,2723.594556296987,-18.730880764161547
12.3,2779.9786363657954,-19.00361383225531
12.4,2966.1198527676947,-19.613593142242802
12.5,3159.18011499661,-20.2071558282736
12.600000000000001,3037.2751775431398,-19.984218969179796
12.700000000000001,2969.579159785458,-19.891602259154322
12.8,3158.050157398319,-20.506334899598
12.9,3194.918360101987,-20.69559710494723
13.0,3116.3377265064432,-20.5780247643226
13.100000000000001,2947.673362604178,-20.19212906753938
13.200000000000001,2954.4394441826344,-20.294090550076824
13.3,2810.0137941951452,-19.977859774838855
13.4,3047.7658586551033,-20.75693890554463
13.5,2944.0818112444063,-20.556070155874853
13.600000000000001,2887.2515735364505,-20.4973987891453
13.700000000000001,2733.190416258921,-20.07394616382352
13.8,2761.7721470564793,-20.259568814330393
13.9,2505.696613772121,-19.557472726442366
14.0,2533.7525626545166,-19.7427498214274
14.100000000000001,2815.391433616418,-20.716266490479917
14.200000000000001,3107.850886278502,-21.685571203554176
14.3,2963.4501751843345,-21.388709662529596
14.4,3204.7630214532387,-22.20228430797043
14.5,3271.890896251956,-22.50579629523463
14.600000000000001,3119.3531764490267,-22.160987701190603
14.700000000000001,3034.4607858695776,-22.02867157526347
14.8,3101.1555249299636,-22.319728180726432
