t,Tpos,Tpro,Tneg,o2,test
0.0,0.0,1000.0,1000.0,0.5,0.0
60.0,0.0,916.6772778097315,7.877529015328867,1.0835431764482213,0.021480780966482912
120.0,0.0,927.6678841489751,8.078453589222732,1.0848241766079059,0.03854095229648336
180.0,0.0,940.541213872692,8.284218995853346,1.0846193174175758,0.052245410752110547
240.0,0.0,954.3010714200014,8.494904040815724,1.0843949006267026,0.06333959072981254
300.0,0.0,968.6413007108928,8.710600344838564,1.084160328873211,0.07239696751611907
360.0,0.0,983.4288978064837,8.931405034585678,1.0839181460732112,0.07986397132174845
420.0,0.0,998.595443806099,9.15741857109218,1.0836695714301428,0.08608952659559507
480.0,0.0,1014.1021876005148,9.388743859600197,1.0834153187928386,0.09134690344823426
540.0,0.0,1029.9259626143655,9.625485811137306,1.083155778223068,0.09585036666666626
600.0,0.0,1046.052337058636,9.867751096125103,1.0828912292961694,0.09976804003898755
660.0,0.0,1062.4433201643185,10.115648305782022,1.0826221394593423,0.10323172505767415
720.0,0.0,1079.0599979650335,10.369288649610887,1.0823492682121227,0.10634377270949
780.0,0.0,1095.9041729348494,10.628785310684428,1.0820726469429944,0.10918458642078424
840.0,0.0,1112.9779398123057,10.894252874614994,1.0817922118541266,0.11181742213180058
900.0,0.0,1130.2833792225504,11.165807317097482,1.0815079557649585,0.11429207929208327
960.0,0.0,1147.8225576815764,11.44356601702769,1.0812198258488277,0.11664777150401738
1020.0,0.0,1165.597525776251,11.727647722031113,1.0809277940514872,0.11891538848663376
1080.0,0.0,1183.6103166399337,12.018172518948901,1.0806318308283558,0.12111927401479118
1140.0,0.0,1201.8629444594483,12.315261802007539,1.0803319512233658,0.12327862375032611
1200.0,0.0,1220.3573969718507,12.619037858015222,1.0800280245154847,0.12540855360192013
1260.0,0.0,1239.0956439702882,12.929624442817493,1.0797199487375595,0.1275210394759038
1320.0,0.0,1258.0796544640918,13.247148001223414,1.0794080206315204,0.12962562556488616
1380.0,0.0,1277.311327684956,13.571733216463853,1.0790917396350166,0.13172970170856735
1440.0,0.0,1296.792576173812,13.903508525600566,1.0787714184982635,0.1338392565055037
1500.0,0.0,1316.5252912772917,14.242604025094051,1.0784471091676064,0.13595903507368934
1560.0,0.0,1336.511256355687,14.589145288916642,1.0781182765631019,0.1380926823686704
1620.0,0.0,1356.752346591676,14.943267691652247,1.0777853869468828,0.1402433009902324
1680.0,0.0,1377.2503211560145,15.305101647999818,1.077448409073188,0.14241324841521782
1740.0,0.0,1398.0068753750556,15.674776050752898,1.07710674118559,0.14460441036141827
1800.0,0.0,1419.0238231626427,16.052432778249496,1.0767610334453928,0.1468184313182663
1860.0,0.0,1440.3027120508737,16.438196341945307,1.0764108304805997,0.1490564838046161
1920.0,0.0,1461.845304737889,16.83221282417807,1.0760564548655274,0.15131968057101308
1980.0,0.0,1483.6530569995136,17.23460663826232,1.0756974040500313,0.1536088014800403
2040.0,0.0,1505.7276551146122,17.645526593896626,1.0753341228098083,0.15592461345937994
2100.0,0.0,1528.0704708072863,18.065097895323774,1.0749662523029637,0.15826765625243122
2160.0,0.0,1550.6830938091728,18.493470828314297,1.0745941691588392,0.16063847336632062
2220.0,0.0,1573.5668047106617,18.930771018008762,1.0742171586140394,0.16303745296263694
2280.0,0.0,1596.723095153528,19.37715061180892,1.0738358878684096,0.16546499771522705
2340.0,0.0,1620.1531486721954,19.83273542531648,1.0734499434624827,0.16792139812819118
2400.0,0.0,1643.8583427345693,20.297678418154156,1.0730597577372953,0.17040696348027753
2460.0,0.0,1667.8397574063627,20.772105225928726,1.0726644111350387,0.17292192006997048
2520.0,0.0,1692.0986547527448,21.25617015844284,1.0722648127199066,0.17546651577412065
2580.0,0.0,1716.6360043225725,21.749998265722052,1.0718604104661038,0.17804093253010578
2640.0,0.0,1741.4529377270053,22.253744170234366,1.071451644893647,0.18064537403569855
2700.0,0.0,1766.5503086081317,22.767532013036128,1.0710377803656619,0.18327999030952946
2760.0,0.0,1791.9291131430707,23.29151697579389,1.0706195218054273,0.1859449526819419
2820.0,0.0,1817.5900828346728,23.825821896086588,1.0701963972621922,0.1886403864123744
2880.0,0.0,1843.5340649746754,24.370601552777135,1.0697689054477615,0.1913664362541333
2940.0,0.0,1869.7616632792833,24.925977007611053,1.0693361329309945,0.1941232069838724
3000.0,0.0,1896.2735698536312,25.492102917476277,1.0688989806370048,0.1969108209716614
3060.0,0.0,1923.0702550012877,26.069098121849237,1.0684569021416057,0.1997293648256932
3120.0,0.0,1950.152242267158,26.65711607197423,1.0680104365343421,0.20257893978824945
3180.0,0.0,1977.5198640851945,27.25627291108955,1.0675586140695548,0.20545961564109158
3240.0,0.0,2005.1734669575094,27.866721087472797,1.067102406898188,0.20837147356910346
3300.0,0.0,2033.11324090207,28.488573584082538,1.0666412229381113,0.21131456708636812
3360.0,0.0,2061.3393427129613,29.121980719160728,1.0661756334941457,0.21428895690119215
3420.0,0.0,2089.8518168523683,29.767051876428155,1.0657046816656823,0.21729468057563195
3480.0,0.0,2118.6506195179495,30.423935270940344,1.0652293400933077,0.22033177801564025
3540.0,0.0,2147.7356464073528,31.092736196974837,1.0647489866668052,0.22340027080657548
3600.0,0.0,2177.106641279701,31.773599685870717,1.0642642329911942,0.22650017705792846
3660.0,0.0,2206.763349383634,32.46662649405567,1.0637741392089293,0.22963150238519356
3720.0,0.0,2236.705288959786,33.17195831698644,1.0632796764124528,0.23279424208590183
3780.0,0.0,2266.9320535328734,33.88969087112961,1.0627801816814386,0.23598838569718714
