Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,1.1000000017158849,0.0,0.0,0.0,0.0
0.1,2000.0,1.1000000459760593,0.0,0.0,0.0,0.0
0.1,4000.0,1.0999999102315934,0.0,0.0,0.0,0.0
0.30000000000000004,1000.0,0.9653111708585882,0.13205160055551,6706.000757448906,1557.1340468788605,0.0
0.30000000000000004,2000.0,0.9653108587007422,0.13431455366239034,6686.469627039304,1576.6679276961233,0.0
0.30000000000000004,4000.0,0.9653108184984436,0.136352158093439,6668.883409259518,1594.2565836043384,0.0
0.5000000000000001,1000.0,0.9653077681996912,0.2841689895622197,5393.109362360372,2870.21180631206,0.0
0.5000000000000001,2000.0,0.9653077974953806,0.2875100149177522,5364.2738929305715,2899.0514548670685,0.0
0.5000000000000001,4000.0,0.9653076475399068,0.29049753638094233,5338.489444538604,2924.8396726041356,0.0
0.7000000000000001,1000.0,0.965303797506342,0.4768040496370061,3730.543948213208,4533.026731252387,0.0
0.7000000000000001,2000.0,0.9653037183384304,0.4804757443056406,3698.855131728806,4564.720459863424,0.0
0.7000000000000001,4000.0,0.9653036455358202,0.4837290155738607,3670.777557025593,4592.80239236101,0.0
0.9000000000000001,1000.0,0.965297872230202,0.7368891120967813,1485.8904677200092,6778.043770124572,0.0
0.9000000000000001,2000.0,0.9652978183399104,0.7391152154881071,1466.678436767492,6797.259055702268,0.0
0.9000000000000001,4000.0,0.9652976476096771,0.7410655020838605,1449.8468057257728,6814.093558745841,0.0
