Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,1.0983903414874732,0.000987301395592694,85.23772569098476,13.509092835103312,0.0
0.1,2000.0,1.0957426382167383,0.002614932309753566,225.42571760533244,35.76322836215376,0.0
0.1,4000.0,1.0904470933465893,0.005870319380464146,505.81157837229864,80.27316991417902,0.0
0.30000000000000004,1000.0,0.945866375406118,0.2227685013697344,7055.608551626414,2400.4378932361515,0.0
0.30000000000000004,2000.0,0.9458656994517274,0.24537121728074934,6860.5442017988025,2595.545419040404,0.0
0.30000000000000004,4000.0,0.9458651428779264,0.2691657807827665,6655.194500964324,2800.940863583055,0.0
0.5000000000000001,1000.0,0.9458601028817232,0.428453852637278,5280.533211087549,4175.916472034783,0.0
0.5000000000000001,2000.0,0.9458591517441406,0.4581765807199497,5024.027527079607,4432.482406471172,0.0
0.5000000000000001,4000.0,0.945857894944372,0.4882348645755808,4764.626821780804,4691.9445794646035,0.0
0.7000000000000001,1000.0,0.9458522153838924,0.6535746888668389,3337.771612991498,6119.147666549583,0.0
0.7000000000000001,2000.0,0.9458510015943574,0.6813812694072046,3097.8080113528645,6359.171466219244,0.0
0.7000000000000001,4000.0,0.9458502773939066,0.7082334293442537,2866.0815322097774,6590.956538930469,0.0
0.9000000000000001,1000.0,0.9458430889836776,0.9036153352338798,1180.0136970764138,8277.465383251018,0.0
0.9000000000000001,2000.0,0.9458425825590138,0.9170504154406278,1064.0758094240998,8393.434574978957,0.0
0.9000000000000001,4000.0,0.945842111248646,0.929341736238018,958.0081556678019,8499.530982135757,0.0
