Tp_initratio,Totcell,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,1000.0,1.0999998169089342,0.0,0.0,0.0,0.0
0.1,2000.0,1.0930762483732623,0.012761806207724685,293.14630622326166,131.62032022670758,0.0
0.1,4000.0,0.9504656494059966,1.009126414522731,0.0,9173.876503933716,0.0
0.30000000000000004,1000.0,0.9504657343685984,1.0091264145416343,0.0,9173.87649981225,0.0
0.30000000000000004,2000.0,0.950465812581068,1.009126414559039,0.0,9173.876496018263,0.0
0.30000000000000004,4000.0,0.9504658135231162,1.0091264145592498,0.0,9173.876495972585,0.0
0.5000000000000001,1000.0,0.9504658149600124,1.0091264145595704,0.0,9173.876495902878,0.0
0.5000000000000001,2000.0,0.9504658126057948,1.0091264145590453,0.0,9173.87649601707,0.0
0.5000000000000001,4000.0,0.9504658144371326,1.0091264145594536,0.0,9173.876495928238,0.0
0.7000000000000001,1000.0,0.9504656570058516,1.0091264145244232,0.0,9173.87650356506,0.0
0.7000000000000001,2000.0,0.9504658123700208,1.0091264145589929,0.0,9173.876496028506,0.0
0.7000000000000001,4000.0,0.9504658084304429,1.0091264145581171,0.0,9173.876496219618,0.0
0.9000000000000001,1000.0,0.9504658126069716,1.0091264145590468,0.0,9173.876496017028,0.0
0.9000000000000001,2000.0,0.9504658128122784,1.0091264145590917,0.0,9173.87649600705,0.0
0.9000000000000001,4000.0,0.9504658134543134,1.0091264145592345,0.0,9173.87649597591,0.0
