cs_lim_testTpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.0,0.9967586640797592,3.7669996951808133e-26,0.0,-3.646186749069164e-57,9927.051530792398
0.2,0.9967586640797386,-2.2474168626895043e-36,0.0,4.760267206772445e-56,9927.051530794355
0.4,0.9967586640797386,-2.2474168626895043e-36,0.0,4.760267206772445e-56,9927.051530794355
0.6000000000000001,0.9967586640797386,-2.2474168626895043e-36,0.0,4.760267206772445e-56,9927.051530794355
0.8,0.9967586640797386,-2.2474168626895043e-36,0.0,4.760267206772445e-56,9927.051530794355
