,po2,r_Tneg,o2_eq,Tneg_eq
0,1000.0,0.001,10005.863405094044,462.135201825638
1,1000.0,0.0027825594022071257,10005.8737731183,166.08278032709714
2,1000.0,0.007742636826811269,10005.877494751325,59.68705653170599
3,1000.0,0.021544346900318832,10005.878822577752,21.450415932301162
4,1000.0,0.05994842503189409,10005.879298470385,7.708879787271178
5,1000.0,0.1668100537200059,10005.879658231197,2.7704277512239748
6,1000.0,0.46415888336127775,10005.881779544065,0.995640110694518
7,1000.0,1.2915496650148828,10005.795115038405,0.3578145034083822
8,1000.0,3.593813663804626,10009.475298608571,0.1285918650914406
9,1000.0,10.0,10005.94285207889,0.04621352020065008
10,2154.4346900318847,0.001,21569.22225369297,462.2668700294696
11,2154.4346900318847,0.0027825594022071257,21569.23263308329,166.1300994261109
12,2154.4346900318847,0.007742636826811269,21569.23636789024,59.70406213416694
13,2154.4346900318847,0.021544346900318832,21569.237721602658,21.45652742894984
14,2154.4346900318847,0.05994842503189409,21569.238210896492,7.711076145287424
15,2154.4346900318847,0.1668100537200059,21569.238159958964,2.771217081369049
16,2154.4346900318847,0.46415888336127775,21569.23571294222,0.9959237812410968
17,2154.4346900318847,1.2915496650148828,21569.208529776686,0.35791644931457484
18,2154.4346900318847,3.593813663804626,21569.63851269324,0.12862850259840922
19,2154.4346900318847,10.0,21530.645419790697,0.04622668722579504
20,4641.588833612777,0.001,46411.793882569655,462.55055815487395
21,4641.588833612777,0.0027825594022071257,46411.80425044205,166.23205165442928
22,4641.588833612777,0.007742636826811269,46411.80797558174,59.74070186556772
23,4641.588833612777,0.021544346900318832,46411.80931583472,21.469695065720924
24,4641.588833612777,0.05994842503189409,46411.80979334248,7.715808348586947
25,4641.588833612777,0.1668100537200059,46411.80996193896,2.7729177470573463
26,4641.588833612777,0.46415888336127775,46411.80994571818,0.996534968799718
27,4641.588833612777,1.2915496650148828,46411.81148610366,0.3581360987333624
28,4641.588833612777,3.593813663804626,46411.90477858486,0.12870744051192395
29,4641.588833612777,10.0,46352.09371369577,0.04625505536770955
30,10000.0,0.001,99929.24840815619,462.5602184936685
31,10000.0,0.0027825594022071257,99929.2587874681,166.23552335549974
32,10000.0,0.007742636826811269,99929.2625156903,59.74194952447086
33,10000.0,0.021544346900318832,99929.26386962307,21.470143450336888
34,10000.0,0.05994842503189409,99929.26435267118,7.715969489566818
35,10000.0,0.1668100537200059,99929.2644836477,2.7729756581105334
36,10000.0,0.46415888336127775,99929.26404982443,0.9965557809516584
37,10000.0,1.2915496650148828,99929.24228298145,0.3581435782328562
38,10000.0,3.593813663804626,99931.55191136868,0.12871012850580854
39,10000.0,10.0,99887.7698354808,0.04625602184947785
40,21544.346900318822,0.001,215189.13867009003,462.5602184936685
41,21544.346900318822,0.0027825594022071257,215189.14904358238,166.23552335549974
42,21544.346900318822,0.007742636826811269,215189.15276572006,59.74194952447086
43,21544.346900318822,0.021544346900318832,215189.15409835355,21.470143450336888
44,21544.346900318822,0.05994842503189409,215189.15457989433,7.715969489566818
45,21544.346900318822,0.1668100537200059,215189.15474734406,2.7729756581105334
46,21544.346900318822,0.46415888336127775,215189.154733449,0.9965557809516584
47,21544.346900318822,1.2915496650148828,215189.14526940254,0.35814357823285353
48,21544.346900318822,3.593813663804626,215188.72343504106,0.12871012850581184
49,21544.346900318822,10.0,215269.749165944,0.04625602184947794
50,46415.888336127726,0.001,463579.9674835179,462.5602184936685
51,46415.888336127726,0.0027825594022071257,463579.9778400724,166.23552335549974
52,46415.888336127726,0.007742636826811269,463579.98153997713,59.74194952447086
53,46415.888336127726,0.021544346900318832,463579.982899501,21.470143450336888
54,46415.888336127726,0.05994842503189409,463579.9833660111,7.715969489566818
55,46415.888336127726,0.1668100537200059,463579.9835516457,2.7729756581105334
56,46415.888336127726,0.46415888336127775,463579.9836391077,0.9965557809516584
57,46415.888336127726,1.2915496650148828,463579.99445370474,0.3581435782328558
58,46415.888336127726,3.593813663804626,463580.5020390953,0.12871012850581104
59,46415.888336127726,10.0,464517.64287078,0.04625602184947706
60,100000.0,0.001,998921.7818329768,462.5602184936685
61,100000.0,0.0027825594022071257,998921.7923084135,166.23552335549974
62,100000.0,0.007742636826811269,998921.7967933044,59.74194952447086
63,100000.0,0.021544346900318832,998921.8044225052,21.470143450336888
64,100000.0,0.05994842503189409,998921.8534513026,7.715969489566818
65,100000.0,0.1668100537200059,998922.2284806472,2.772975658110531
66,100000.0,0.46415888336127775,998925.1094575031,0.996555780951654
67,100000.0,1.2915496650148828,998946.8879127136,0.3581435782328558
68,100000.0,3.593813663804626,999939.9958674876,0.12871012850581007
69,100000.0,10.0,1000005.8300702792,0.04625602184947655
70,215443.46900318822,0.001,2157796.053129328,462.5602184936685
