y0_Tpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
10.0,0.0762737075605609,0.10495479027724723,0.0,1665.9539992623181,0.0
18.329807108324356,0.07627334446774882,0.10495477395233288,0.0,1665.9537606031681,0.0
33.59818286283781,0.07620633847654369,0.10495474856683966,0.0,1665.958169216468,0.0
61.58482110660264,0.07640373975147169,0.10495478942666664,0.0,1665.9451554845514,0.0
112.88378916846884,0.07636644290599917,0.10495479614389434,0.0,1665.9477395711233,0.0
206.913808111479,0.07647841985960245,0.10495479167223046,0.0,1665.9405362166913,0.0
379.26901907322497,0.07640455750860213,0.1049547815505246,0.0,1665.9450775520559,0.0
695.1927961775606,0.07638960339432657,0.10495480611895322,0.0,1665.9463088907096,0.0
1274.2749857031336,0.07638197429710776,0.1049548056338868,0.0,1665.9469008382441,0.0
2335.7214690901214,0.0763349336313748,0.10495477429307074,0.0,1665.9496397442806,0.0
4281.332398719392,0.07630222052254441,0.10495477569063716,0.0,1665.9521434708804,0.0
7847.5997035146065,0.07637725055737313,0.10495478244890573,0.0,1665.946959828351,0.0
14384.498882876629,0.07629725167577185,0.10495477705378846,0.0,1665.9521951298168,0.0
26366.508987303554,0.07646699366630771,0.1049548164264441,0.0,1665.9413012965774,0.0
48329.30238571752,0.07636966363067436,0.1049547879765843,0.0,1665.9479720751144,0.0
88586.67904100832,0.07636506999333101,0.10495479977436327,0.0,1665.9478330911545,0.0
162377.67391887208,0.07638148696848551,0.10495478731418068,0.0,1665.9464746912838,0.0
297635.14416313195,0.07630556920245506,0.10495477182018444,0.0,1665.9515357279652,0.0
545559.4781168514,0.07633154284961155,0.10495476836269023,0.0,1665.949840752594,0.0
1000000.0,0.07630527715349572,0.10495477355592167,0.0,1665.9516255338376,0.0
