y0_Tpro,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
10.0,0.8848699261928573,6.6252604763118675e-06,0.0,0.1051628692037798,0.0
12.742749857031335,0.8848661989122047,6.62526047627269e-06,0.0,0.1051628692187104,0.0
16.237767391887218,0.8848603067684592,6.625260476210756e-06,0.0,0.1051628692423129,0.0
20.6913808111479,0.8847794336781272,6.625260475360697e-06,0.0,0.10516286956626532,0.0
26.366508987303583,0.8841507155071375,6.625260468788426e-06,0.0,0.10516287208404117,0.0
33.59818286283781,0.8861669249591553,6.625260490050793e-06,0.0,0.1051628640096646,0.0
42.81332398719393,0.8866600886791599,6.6252604952853115e-06,0.0,0.10516286204054703,0.0
54.5559478116852,0.8841143014426114,6.6252604685611255e-06,0.0,0.10516287223314552,0.0
69.51927961775606,0.8862081992842823,6.62526049060896e-06,0.0,0.10516286384970512,0.0
88.58667904100822,0.8850555971879656,6.625260478264143e-06,0.0,0.10516286846223803,0.0
112.88378916846884,0.8856546533999046,6.625260484567193e-06,0.0,0.10516286606311316,0.0
143.8449888287663,0.8864213290587859,6.625260492824276e-06,0.0,0.10516286299497583,0.0
183.29807108324357,0.8850574688678076,6.62526047833675e-06,0.0,0.10516286845266612,0.0
233.57214690901213,0.8863244666648059,6.625260491734133e-06,0.0,0.10516286337786493,0.0
297.63514416313194,0.8850895406025325,6.625260478630944e-06,0.0,0.10516286832831168,0.0
379.26901907322497,0.8862033396081638,6.625260490390771e-06,0.0,0.10516286386857138,0.0
483.2930238571752,0.8845077309196929,6.625260472671252e-06,0.0,0.10516287066064868,0.0
615.8482110660261,0.8865696619840219,6.6252604942050455e-06,0.0,0.10516286239530533,0.0
784.7599703514607,0.8843515605478725,6.625260471054492e-06,0.0,0.10516287128310152,0.0
1000.0,0.8862981000602941,6.625260491397959e-06,0.0,0.10516286348392534,0.0
