po2,r_Tneg,o2_eq,Tneg_eq
1.0,0.001,10.010726295736793,4.545e-321
1.0,0.0027825594022071257,10.010725387677613,8.9e-322
1.0,0.007742636826811269,10.01071757532141,2.03e-322
1.0,0.021544346900318832,10.007770567989267,-3e-323
1.0,0.05994842503189409,9.998399484345805,9e-323
1.0,0.1668100537200059,10.000000000030694,5.818262792810738e-07
1.0,0.46415888336127775,10.000000000005011,5.2081606074329e-07
1.0,1.2915496650148828,10.000000000005171,1.7592673441171459e-06
1.0,3.593813663804626,9.99999999999975,-2.4893606708833784e-07
1.0,10.0,10.00000000000031,8.799795355791879e-07
2.154434690031884,0.001,19.987694654268093,4.62e-321
2.154434690031884,0.0027825594022071257,19.987694459550127,1.07e-321
2.154434690031884,0.007742636826811269,19.987692645334032,4.05e-322
2.154434690031884,0.021544346900318832,20.002452619581,2.03e-322
2.154434690031884,0.05994842503189409,20.013600580362095,-2e-323
2.154434690031884,0.1668100537200059,20.00000000003034,5.751342316202824e-07
2.154434690031884,0.46415888336127775,20.00000000000157,1.6353453951889856e-07
2.154434690031884,1.2915496650148828,20.00000000000517,1.759260451320586e-06
2.154434690031884,3.593813663804626,19.99999999999975,-2.4893798480585994e-07
2.154434690031884,10.0,20.00000000000032,8.799758530781886e-07
4.641588833612778,0.001,39.9922782588116,4.545e-321
4.641588833612778,0.0027825594022071257,39.992280107426744,9.04e-322
4.641588833612778,0.007742636826811269,39.99229754854608,3.1e-322
4.641588833612778,0.021544346900318832,39.99345212190652,0.0
4.641588833612778,0.05994842503189409,39.98238429104564,-5e-324
4.641588833612778,0.1668100537200059,40.000000000029786,5.647725417114656e-07
4.641588833612778,0.46415888336127775,40.00000000000136,1.4165800309907667e-07
4.641588833612778,1.2915496650148828,40.00000000000517,1.7592549688783439e-06
4.641588833612778,3.593813663804626,39.99999999999975,-2.489703283710555e-07
4.641588833612778,10.0,40.0000000000003,8.799756353884487e-07
10.0,0.001,99.96308696666765,4.684e-321
10.0,0.0027825594022071257,99.9200308627243,1.087e-321
10.0,0.007742636826811269,100.05895345515768,4e-322
10.0,0.021544346900318832,99.97346918721004,9e-323
10.0,0.05994842503189409,100.13748000842432,-9.4e-323
10.0,0.1668100537200059,100.00000000002905,5.505920939366603e-07
10.0,0.46415888336127775,100.00000000000117,1.196430456405935e-07
10.0,1.2915496650148828,100.00000000000514,1.7592511503899632e-06
10.0,3.593813663804626,99.99999999999973,-2.489703264910985e-07
10.0,10.0,100.0000000000003,8.800235153999941e-07
21.544346900318832,0.001,209.60143594445202,4.69e-321
21.544346900318832,0.0027825594022071257,209.6014222718008,1.16e-321
21.544346900318832,0.007742636826811269,209.6012888809712,4.84e-322
21.544346900318832,0.021544346900318832,209.71879368281262,2.57e-322
21.544346900318832,0.05994842503189409,209.82964240082816,4.05e-322
21.544346900318832,0.1668100537200059,210.000000000031,5.892520783770807e-07
21.544346900318832,0.46415888336127775,210.00000000000495,5.1802112349846e-07
21.544346900318832,1.2915496650148828,210.00000000000514,1.75925731933314e-06
21.544346900318832,3.593813663804626,209.9999999999997,-2.489380442825966e-07
21.544346900318832,10.0,210.00000000000026,8.800236388891249e-07
46.41588833612777,0.001,460.7023805738992,4.8e-321
46.41588833612777,0.0027825594022071257,460.70238066920587,1.255e-321
46.41588833612777,0.007742636826811269,460.7023795015374,5.5e-322
46.41588833612777,0.021544346900318832,460.68501577966384,3.06e-322
46.41588833612777,0.05994842503189409,460.673885695176,1.5e-323
46.41588833612777,0.1668100537200059,460.0000000000401,7.609322773429274e-07
46.41588833612777,0.46415888336127775,460.00000000000153,1.629765334615261e-07
46.41588833612777,1.2915496650148828,460.0000000000051,1.7593110321093132e-06
46.41588833612777,3.593813663804626,459.99999999999983,-2.4897148586775675e-07
46.41588833612777,10.0,460.00000000000017,8.800202723669209e-07
100.0,0.001,1000.6155859944777,4.52e-321
100.0,0.0027825594022071257,1000.6155836460056,9.5e-322
100.0,0.007742636826811269,1000.6155296621539,2e-322
100.0,0.021544346900318832,999.9114723694503,2e-323
100.0,0.05994842503189409,1000.2821280291588,1.04e-322
100.0,0.1668100537200059,1000.0000000000496,9.385744169036221e-07
100.0,0.46415888336127775,1000.0000000000064,6.818689230382713e-07
100.0,1.2915496650148828,1000.000000000005,1.7596118036577954e-06
100.0,3.593813663804626,999.9999999999997,-2.489771360396909e-07
100.0,10.0,1000.0000000000006,8.800225659975453e-07
215.44346900318823,0.001,2147.882609919867,4.595e-321
