t,Tpos,Tpro,Tneg,o2,test
0.0,0.0,300.00000000000006,700.0,0.5,0.0
60.0,0.0,96.9763412057737,717.1058728461408,0.6655094147640072,0.002755059087285882
120.0,0.0,82.27628165588966,734.7944443419086,0.6660143518199296,0.004245853375338742
180.0,0.0,73.06488579477352,752.89928764851,0.6659880139732318,0.005152725719556768
240.0,0.0,65.9561879625675,771.4167903116124,0.6659164190807098,0.005678654824089252
300.0,0.0,59.91733314259368,790.3489820004977,0.6658210525596341,0.00593979343956295
360.0,0.0,54.501697742302824,809.699776472381,0.665710239246118,0.006011674343415662
420.0,0.0,49.48100388677615,829.473928836964,0.6655880920549299,0.0059462510415885265
480.0,0.0,44.72807980566835,849.676602572294,0.6654568483279393,0.005780400657979308
540.0,0.0,40.17009656882694,870.3131483538115,0.6653177618036593,0.0055408678059607405
600.0,0.0,35.767101090968595,891.3889699989886,0.6651715043460497,0.00524741070853355
660.0,0.0,31.501250695730235,912.9094297566648,0.6650183644196094,0.00491491847948253
720.0,0.0,27.37114000896605,934.8797714001768,0.6648583513419024,0.0045548933748600735
780.0,0.0,23.3887827300986,957.3050507482589,0.6646912509717143,0.004176519411774729
840.0,0.0,19.578032042373888,980.1900649346686,0.6645166552973073,0.0037874483035779034
900.0,0.0,15.973696280067221,1003.5392796040408,0.6643339790361149,0.0033943934387148087
960.0,0.0,12.620768684313598,1027.356752650038,0.6641424726318556,0.003003579306351504
1020.0,0.0,9.57304763079022,1051.6460544651598,0.6639412432200908,0.0026210708388208904
1080.0,0.0,6.890085048783585,1076.4101881701347,0.6637292990088598,0.0022529800409202046
1140.0,0.0,4.6309777956541245,1101.6515246250137,0.6635056422441549,0.001905520391333144
1200.0,0.0,2.8434708453428414,1127.3717799619767,0.6632694316344533,0.0015848589501879433
1260.0,0.0,1.5474192551107324,1153.5720557750765,0.6630202382248086,0.0012966628146909031
1320.0,0.0,0.0,1180.2529866437508,0.6627583478561362,0.0010453192755268256
1380.0,0.0,0.0,1207.4174163823686,0.6624902321139192,0.0008222781069666489
1440.0,0.0,0.0,1235.0618756441086,0.6622035516591707,0.0006468282567676898
1500.0,0.0,0.0,1263.1880240149585,0.6619118753275025,0.0005088142217644367
1560.0,0.0,0.0,1291.7972055946477,0.6616151777539748,0.0004002483045209004
1620.0,0.0,0.0,1320.8904147132114,0.6613134478133946,0.000314847146450772
1680.0,0.0,0.0,1350.4682817716973,0.6610066783079676,0.00024766807218361134
1740.0,0.0,0.0,1380.5310592088515,0.660694865949104,0.00019482302732615948
1800.0,0.0,0.0,1411.0786076580664,0.6603780114991625,0.00015325355347154302
1860.0,0.0,0.0,1442.1103823456224,0.660056119913317,0.00012055377690493644
1920.0,0.0,0.0,1473.6254197829792,0.6597292004784966,9.483116629737633e-05
1980.0,0.0,0.0,1505.622324807704,0.6593972669487966,7.459700059889232e-05
2040.0,0.0,0.0,1538.0992580293243,0.6590603376767747,5.868020785042848e-05
2100.0,0.0,0.0,1571.0539237378746,0.6587184357400401,4.6159588249821334e-05
2160.0,0.0,0.0,1604.483558334204,0.6583715890625144,3.631049881440616e-05
2220.0,0.0,0.0,1638.3849193421668,0.65801983052975,2.8562913962305213e-05
2280.0,0.0,0.0,1672.754275063636,0.6576631980976669,2.2468434727126522e-05
2340.0,0.0,0.0,1707.5873949378024,0.6573017348940706,1.7674337231893927e-05
2400.0,0.0,0.0,1742.8795406664847,0.6569354893123133,1.3903158452147413e-05
2460.0,0.0,0.0,1778.6254581670878,0.6565645150964494,1.0936637774250897e-05
2520.0,0.0,0.0,1814.8193704144987,0.6561888714172575,8.603084950892822e-06
2580.0,0.0,0.0,1851.4549712324444,0.6558086229384852,6.767443361884608e-06
2640.0,0.0,0.0,1888.525420093837,0.6554238398727091,5.323473481803951e-06
2700.0,0.0,0.0,1926.0233379882075,0.6550345980261885,4.187604165083241e-06
2760.0,0.0,0.0,1963.9408044126712,0.6546409788321365,3.29409588570145e-06
2820.0,0.0,0.0,2002.269355540863,0.6542430693718264,2.5912359992700897e-06
2880.0,0.0,0.0,2040.9999836610132,0.6538409623826772,2.038345328631078e-06
2940.0,0.0,0.0,2080.1231377685594,0.6534347562540318,1.6034252473100289e-06
3000.0,0.0,0.0,2119.6287256536375,0.6530245550081516,1.2613043233457652e-06
3060.0,0.0,0.0,2159.5061172628075,0.6526104682673937,9.921819805753159e-07
3120.0,0.0,0.0,2199.7441495023254,0.6521926112067632,7.804825172721604e-07
3180.0,0.0,0.0,2240.3311207163592,0.6517711046120079,6.139515880140677e-07
3240.0,0.0,0.0,2281.2548275728373,0.6513460745033568,4.829535383680025e-07
3300.0,0.0,0.0,2322.5025486830255,0.6509176523033782,3.7990668058596934e-07
3360.0,0.0,0.0,2364.0610625883687,0.6504859746548889,2.988470375207854e-07
3420.0,0.0,0.0,2405.9166597501016,0.6500511832986864,2.3508317753968714e-07
3480.0,0.0,0.0,2448.0551560123004,0.6496134249363703,1.8492470180652404e-07
3540.0,0.0,0.0,2490.4619075734927,0.649172851076508,1.454686149940673e-07
3600.0,0.0,0.0,2533.12182735843,0.6487296178649229,1.144313624505246e-07
3660.0,0.0,0.0,2576.019402934346,0.6482838859035923,9.001657412537446e-08
3720.0,0.0,0.0,2619.1387156577707,0.6478358200563146,7.081121260408681e-08
