t,y1,y2
0.0,10.0,0.0
0.1,12.927145020493922,-0.10516444953053403
0.2,16.75364017226721,-0.22121870502951563
0.30000000000000004,21.797517914642384,-0.3494624629015865
0.4,28.434094950779958,-0.49102500903491975
0.5,37.04425961575403,-0.6466207141597178
0.6000000000000001,48.72374251218916,-0.8203370254441462
0.7000000000000001,62.991150759224055,-1.0064596277549613
0.8,81.68064997756973,-1.21150718988844
0.9,107.30351167137613,-1.4430858280912133
1.0,138.73935154813415,-1.6896030937830573
1.1,176.86870413273564,-1.9503983443167183
1.2000000000000002,224.7209985879333,-2.2306645466467603
1.3,293.2599742707004,-2.5612777241075255
1.4000000000000001,383.5198679151214,-2.9274861200251143
1.5,495.7089012031662,-3.3170384061681135
1.6,632.5574921153298,-3.727363656964157
1.7000000000000002,789.5446743038526,-4.141957219248386
1.8,983.5824549782234,-4.5882186556356865
1.9000000000000001,1199.0136311501913,-5.032748249372459
2.0,1485.9098354804419,-5.54204691924284
2.1,1709.9526080927212,-5.930219363962087
2.2,1972.3055076814367,-6.345070452265396
2.3000000000000003,2179.167335181109,-6.684052599385164
2.4000000000000004,2416.147401021811,-7.03434194769842
2.5,2693.1378210840753,-7.41126934611419
2.6,3040.3571077872075,-7.844840513266094
2.7,3239.988347738987,-8.13129808890452
2.8000000000000003,3489.6464203817072,-8.453082338890463
2.9000000000000004,3407.3010521236465,-8.440686860225908
3.0,3344.27646917463,-8.48621825025539
3.1,3515.0969870896606,-8.735557115160958
3.2,3648.422576025994,-8.956235941182111
3.3000000000000003,4104.486347322196,-9.212247989801321
3.4000000000000004,4336.2740787875655,-9.511822566553525
3.5,3956.3544971453493,-9.26858199279988
3.6,3999.1129041313397,-9.389686905942364
3.7,4055.6083500782192,-9.53006355827313
3.8000000000000003,4107.87003697923,-9.673330706174745
3.9000000000000004,4148.617230056744,-9.790539815407374
4.0,4193.697279408942,-9.9272919353854
4.1000000000000005,4078.4036906060774,-9.92892433240221
4.2,4193.043336756925,-10.112610795890964
4.3,4074.90933661948,-10.110136695445219
4.4,4123.21945735355,-10.25262115672875
4.5,3926.6026425883033,-10.169724013455244
4.6000000000000005,3828.3503185067907,-10.183625126812977
4.7,3944.715487273875,-10.382379738625984
4.800000000000001,4190.0336471952905,-10.709247366745814
4.9,4164.711227361173,-10.784371158680536
5.0,4141.434902424393,-10.86446602914468
5.1000000000000005,4163.858416765819,-10.974356806232233
5.2,4068.721203090418,-10.982379935915228
5.300000000000001,4104.539472308052,-11.11272974427043
5.4,4002.6690413152833,-11.100277876715898
5.5,3916.2275300687315,-11.097170713688259
5.6000000000000005,3952.9758802696324,-11.223860547998951
5.7,4009.877010712346,-11.38527934858282
5.800000000000001,4062.9815239685063,-11.537739680601874
5.9,4047.445730548346,-11.622726293656553
6.0,3828.659585554118,-11.493096058452176
6.1000000000000005,3784.402172567473,-11.537594174827811
6.2,3735.35167720016,-11.58914899520143
6.300000000000001,3716.64400128062,-11.670825621283427
6.4,3328.735196187558,-11.382793698085361
6.5,3465.603920278609,-11.642170639530748
6.6000000000000005,3513.3503469358957,-11.792542983768948
6.7,3666.0807553137893,-12.071399547259809
6.800000000000001,3746.5836858861817,-12.263689869682944
6.9,3746.572129328674,-12.35882318852039
7.0,3923.978176808389,-12.65736249046952
7.1000000000000005,3513.8819301741614,-12.241645904938782
7.2,3667.1914894508245,-12.523724935640395
7.300000000000001,3673.3173233582115,-12.629053215601845
7.4,3781.7680652624817,-12.869378621055576
7.5,4181.0306037484925,-13.443307001737512
7.6000000000000005,4180.615982528153,-13.537221633379607
7.7,4307.632770104275,-13.781912103114655
7.800000000000001,4107.022406577237,-13.644902844666909
7.9,4111.41269376094,-13.747780185607263
8.0,4141.757641262711,-13.885263514165766
8.1,4378.141521297326,-14.237911010250603
8.200000000000001,4368.805784665592,-14.318840469964524
8.3,4272.802041424772,-14.293278049833816
8.4,4247.982526480128,-14.3648339900816
8.5,4276.851190582725,-14.482406286260154
8.6,4155.496816222037,-14.434651401309539
8.700000000000001,4295.832936965526,-14.705216482378455
8.8,3863.0806341877096,-14.247686048846484
8.9,3815.293727417448,-14.288638609745918
9.0,3855.218738634441,-14.443328241899533
9.1,3966.6860515291737,-14.684948610202062
9.200000000000001,3866.414298474134,-14.65032887464939
9.3,3820.3090265862725,-14.694685612101722
9.4,3836.7578951426285,-14.818212276830753
9.5,3661.4063150421193,-14.677714844519432
9.600000000000001,3807.358201927039,-14.987386439544478
9.700000000000001,3965.457926655927,-15.294404722044371
9.8,3945.6961326069545,-15.367388367601805
