t,y1,y2
0.0,10.0,0.0
0.1,12.170800080980557,-0.10515425148557814
0.2,14.827823665337904,-0.22131168721268468
0.30000000000000004,18.08921206623782,-0.34967900980214495
0.4,22.080035425446844,-0.4914429538902272
0.5,26.926114933837027,-0.6475641220510546
0.6000000000000001,32.87008020351413,-0.8201036471568697
0.7000000000000001,40.190442288617376,-1.0111385989443549
0.8,49.12818914646832,-1.2218117691411718
0.9,60.02765429027814,-1.4539636537250689
1.0,73.53491924845095,-1.7120015275857055
1.1,90.00422304872853,-1.9962822786339123
1.2000000000000002,109.90473630459817,-2.307545953797779
1.3,134.3287455065748,-2.6519660589764253
1.4000000000000001,164.1551274109259,-3.0316873836135323
1.5,200.44415272248585,-3.449219523380565
1.6,242.36406868696082,-3.8915464002021474
1.7000000000000002,296.3011812995053,-4.399393483874579
1.8,346.30538580642576,-4.859341932601549
1.9000000000000001,400.10477610048804,-5.306622794902852
2.0,477.45072943290995,-5.883523276794322
2.1,576.2783736317731,-6.557130107153713
2.2,690.0612779602615,-7.267821942460128
2.3000000000000003,814.7708039504729,-7.988996951910106
2.4000000000000004,947.8955117330806,-8.70858354918054
2.5,1092.4006018161729,-9.442364217157852
2.6,1280.7772707175618,-10.31431227606737
2.7,1409.867056165858,-10.908927856792756
2.8000000000000003,1596.031638735063,-11.698430287491776
2.9000000000000004,1791.9694347030359,-12.485572489512096
3.0,2021.5838824945151,-13.344187573841364
3.1,2224.459203591794,-14.090942056611777
3.2,2489.553781644074,-14.992461591446144
3.3000000000000003,2730.113212480075,-15.79121717420086
3.4000000000000004,2937.3505269191737,-16.471720499209933
3.5,3154.141444642687,-17.15831647764311
3.6,3250.470186263802,-17.520109174607217
3.7,3305.2631056412006,-17.762102820361545
3.8000000000000003,3338.7629899805183,-17.932310926496108
3.9000000000000004,3324.6477330599514,-17.966456410902005
4.0,3519.560081442323,-18.575582986089273
4.1000000000000005,3743.927287361545,-19.24942108886015
4.2,3886.641075192141,-19.689626333805535
4.3,3979.9064017316123,-20.020284330628467
4.4,3889.125536516224,-19.847954483697222
4.5,3771.7472872514472,-19.634096480025452
4.6000000000000005,3745.3005399633325,-19.65872544728192
4.7,3660.1275237084474,-19.530753470312497
4.800000000000001,3308.9842994853334,-18.66603889218242
4.9,3463.3811610693024,-19.18399505957836
5.0,3628.7492607398776,-19.72437447854977
5.1000000000000005,3492.34315137344,-19.468278846600192
5.2,3514.6139580736217,-19.637173514451472
5.300000000000001,4850.642696002072,-21.44133537265502
5.4,4902.892866275341,-21.65650444020447
5.5,4550.5453366840065,-20.947883192276024
5.6000000000000005,4368.226862943076,-20.631787353811312
5.7,4124.094628592738,-20.156453224878764
5.800000000000001,3926.221024217051,-19.751875329260862
5.9,4044.2095154114513,-20.14757491654825
6.0,4143.547309376539,-20.48670927765722
6.1000000000000005,4135.753617282075,-20.585071648849652
6.2,4166.111866031553,-20.749742547790223
6.300000000000001,3981.061274477452,-20.3862224768862
6.4,3835.2436607965506,-20.114716731114232
6.5,3973.0014735951163,-20.572937504391607
6.6000000000000005,4128.906913307912,-21.064375900157163
6.7,4125.999674720095,-21.148918213142377
6.800000000000001,3985.6846355951548,-20.90754048683413
6.9,3968.623043720627,-20.96612086335587
7.0,4012.912031864995,-21.179504105956028
7.1000000000000005,4143.19758838807,-21.613228659098105
7.2,3889.1992990352073,-21.018218421675456
7.300000000000001,3879.001668520483,-21.065573135720673
