t,y1,y2
0.0,10.0,0.0
0.1,11.50977401000857,-0.1051724292072877
0.2,13.267627242270907,-0.2213633170308644
0.30000000000000004,15.318927160053189,-0.34976947089987753
0.4,17.70961221478651,-0.4916206915161763
0.5,20.49075048811821,-0.6482301344582009
0.6000000000000001,23.729753375911134,-0.8211720251526078
0.7000000000000001,27.47915708812281,-1.0114999580956536
0.8,31.841174876437393,-1.221551241212817
0.9,36.945453036891024,-1.4541268938411986
1.0,42.92645973989484,-1.7118441258387476
1.1,49.9234850302349,-1.9971363375842628
1.2000000000000002,58.08064082707229,-2.312253119977392
1.3,67.54686092394297,-2.6592602544386312
1.4000000000000001,78.4666832333096,-3.039813055550475
1.5,90.89507874100673,-3.4531314315022033
1.6,105.16617833041362,-3.9048478254931966
1.7000000000000002,121.71572211826916,-4.40211628073257
1.8,140.99409669856732,-4.951419449061685
1.9000000000000001,163.4663351425573,-5.558568590954156
2.0,189.61211699874315,-6.2287035755158335
2.1,219.92576829288413,-6.966292880484822
2.2,254.9162615279945,-7.775133592231473
2.3000000000000003,293.64209097205236,-8.630682298214966
2.4000000000000004,335.4398863144648,-9.517068796873598
2.5,382.7470259373647,-10.474972917922836
2.6,438.5990067537811,-11.549859136999427
2.7,507.1449375204695,-12.798251537711181
2.8000000000000003,588.4491028907402,-14.199583311578259
2.9000000000000004,674.3156132748965,-15.619673593277009
3.0,775.0326675499352,-17.203123773438996
3.1,873.9285402677699,-18.705314760322015
3.2,988.3688492640576,-20.36850059423865
3.3000000000000003,1096.4449570742727,-21.894397812974752
3.4000000000000004,1221.7893416777038,-23.593770977540476
3.5,1377.8246635028938,-25.61560108003052
3.6,1522.8812333799826,-27.44071544549541
3.7,1623.3940285736305,-28.695678432029467
3.8000000000000003,1799.105784679792,-30.782169407450304
3.9000000000000004,1961.7176582468728,-32.66342561224323
4.0,2113.56352444337,-34.388737033992356
4.1000000000000005,2346.0957437149473,-36.89799993633493
4.2,2504.313693554818,-38.60367944128016
4.3,2589.22555538656,-39.55434888368342
4.4,2775.664240765023,-41.47224723846772
4.5,3011.3377205583424,-43.83653945206093
4.6000000000000005,3069.566196273456,-44.47955961668615
4.7,3151.1348535255024,-45.27119970434285
4.800000000000001,3304.44393612588,-46.812731523152685
4.9,3392.59421984397,-47.736954037247955
5.0,3338.0362185127947,-47.330984495651
5.1000000000000005,3362.2200072892347,-47.66185661551925
5.2,3367.4770984408533,-47.799326084283805
5.300000000000001,3530.5808080862653,-49.398296749342286
5.4,3651.5635284095015,-50.60598586847393
5.5,3649.5830133267787,-50.657385041348064
5.6000000000000005,3873.92484955588,-52.763512344834155
5.7,3854.967803526074,-52.67383515338739
5.800000000000001,3784.528665886769,-52.05154913974665
5.9,3952.962412419793,-53.629568924359
6.0,3865.3213215285245,-52.915441771447576
6.1000000000000005,3981.3289329859745,-54.04241217739809
6.2,4103.958509516432,-55.22179005488646
6.300000000000001,4286.110978903652,-56.90740025376664
6.4,4262.24166774693,-56.81546928419863
6.5,4181.450705761119,-56.11004435168671
6.6000000000000005,4187.755095700115,-56.24519818820081
6.7,4180.762333346994,-56.276429686814915
6.800000000000001,4329.897241056053,-57.67150760631986
6.9,4377.002760716873,-58.17173654038154
7.0,3914.4787046941838,-54.20089020952443
7.1000000000000005,3975.299320373521,-54.619638731510804
7.2,3884.436319572317,-53.9026093253832
7.300000000000001,4014.5785875302886,-55.15945550651702
7.4,4066.275177811389,-55.697233280081825
7.5,4147.835288194031,-56.51616391057148
7.6000000000000005,4157.2867980622805,-56.682910404808304
7.7,4138.683024180565,-56.6356067560445
7.800000000000001,4108.541207776137,-56.425179510925396
7.9,3877.0388451469744,-54.30160439431235
8.0,3787.3811700399265,-53.580705952698445
8.1,3801.770418853655,-53.798234806304954
8.200000000000001,3602.2112067623375,-52.0086335571898
8.3,3708.968636689581,-53.06727017477232
8.4,3726.844561996095,-53.41659449090052
8.5,3667.852612809214,-52.92893344294115
8.6,3884.0132935056863,-55.0364800345819
8.700000000000001,3912.133680378741,-55.407069328346694
8.8,4052.0584590846165,-56.797793514085704
8.9,3918.212835202194,-55.478424047047646
9.0,4032.2043858785714,-56.71479413208047
9.1,4985.900165294295,-62.7597213998678
9.200000000000001,4886.663646234506,-62.05929799225545
9.3,4724.266796971531,-60.801781575624624
9.4,4735.21920582747,-60.95523116101525
9.5,4538.352248739617,-59.381694918676175
9.600000000000001,4301.347763333882,-57.47002561124006
9.700000000000001,4411.139984551476,-58.519477397283715
9.8,4350.894731928923,-58.08559895840541
9.9,4151.530066642325,-56.328190846648965
10.0,3963.7481190341387,-54.75746707237186
10.100000000000001,4167.202359628793,-56.66172140657787
10.200000000000001,4174.314789328586,-56.850608995952236
10.3,3895.586346226649,-54.45782806229998
10.4,3884.2987629163576,-54.46736881026764
10.5,4109.478677716276,-56.547769218859116
10.600000000000001,4024.3916763084853,-55.69694259650501
10.700000000000001,3965.7761468656295,-55.25943265484122
10.8,4045.9297670133747,-56.074741672396364
